"crop_name","year","country_iso2","country_name","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","cu_amount_countries","gp_index_crops","gp_index_crops_lives_products","gp_index_custom","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Cinnamon","2010","","World",229182,190992,125631,240685,123952,234677,1.8,6,0.19,0.16,582.92357,1,4.17221050664273e-05,0.000118402968407925,0.4,0.00109436237463249,0.000667219426578012,0.401921706874685
"Cinnamon","2011","","World",242347,199003,141780,318724,133350,322690,2.09,7,0.23,0.19,705.454977,1,4.39659697795046e-05,0.000158579522283007,0.4,0.00129185047659049,0.000807523706840739,0.402301919675494
"Cinnamon","2012","","World",248420,204310,118887,298284,116878,312345,2.04,7,0.22,0.19,710.768002,1,4.50858045254411e-05,0.000150989971895675,0.4,0.00128340681271586,0.000813607372791322,0.402293089961928
"Cinnamon","2013","","World",258363,209103,142594,356506,149687,365902,NA,NA,NA,NA,728.231902,1,4.67143864305971e-05,0.000177333480888482,0.4,NA,0.000833604367684886,0.401057652235004
"Citron","2010","","World",1346960,12465575,1176664,1051608,1245167,964880,4.73,1,0.02,0.01,5336.082128,1,0.000841929100042519,0.000576968945513429,0.4,0.000846586820259978,0.00610981171195683,0.408375296577773
"Citron","2011","","World",1318993,11349975,1172308,1105820,1215392,973326,4.07,1,0.02,0.01,5470.655986,1,0.000779393510019694,0.000580017882762422,0.4,0.000735130457114882,0.00626390517053328,0.40835844702043
"Citron","2012","","World",1373407,12870381,1186400,1118192,1175953,922962,4.55,1,0.02,0.01,6441.807622,1,0.000866877205583832,0.000560214042282343,0.4,0.000816189630311315,0.00737591991557697,0.409619200793754
"Citron","2013","","World",1383198,15813981,1286199,1180268,1238782,966861,NA,NA,NA,NA,8206.261198,1,0.00102302169553163,0.000592782549516165,0.4,NA,0.0093963030573267,0.411012107302375
"Citronella","2010","","World",NA,NA,483,18374,142,12727,NA,NA,NA,NA,NA,1,NA,5.55672450234171e-06,0.4,NA,NA,0.400005556724502
"Citronella","2011","","World",NA,NA,355,15612,73,11348,NA,NA,NA,NA,NA,1,NA,4.94430698872531e-06,0.4,NA,NA,0.400004944306989
"Citronella","2012","","World",NA,NA,1292,63061,1367,48458,NA,NA,NA,NA,NA,1,NA,2.10825002605436e-05,0.4,NA,NA,0.400021082500261
"Citronella","2013","","World",NA,NA,1341,69891,432,28126,NA,NA,NA,NA,NA,1,NA,1.23174329340436e-05,0.4,NA,NA,0.400012317432934
"Clovers","2010","","World",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0.4,NA,NA,0.4
"Clovers","2011","","World",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0.4,NA,NA,0.4
"Clovers","2012","","World",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0.4,NA,NA,0.4
"Clovers","2013","","World",NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0.4,NA,NA,0.4
"Cloves","2010","","World",389162,127569,33550,129026,43609,165345,0.01,0,0,0,116.520132,1,6.05351803272204e-05,7.59160264657886e-05,0.4,0,0.000133165339688669,0.400269616546482
"Cloves","2011","","World",402544,102591,66208,712707,55268,388062,0.02,0,0,0,144.692471,1,6.10743630945312e-05,0.000176462023094511,0.4,1.6887327749257e-06,0.000165424005801207,0.400404649124765
"Cloves","2012","","World",569443,130942,53570,489057,50351,424423,0.02,0,0,0,162.259605,1,8.56712570648048e-05,0.000190423170870155,0.4,1.6887327749257e-06,0.000185539208527549,0.400463322369237
"Cloves","2013","","World",584261,142933,41734,338660,42613,358601,NA,NA,NA,NA,172.393291,1,8.83532566648681e-05,0.000160409414305283,0.4,NA,0.000197142760265419,0.400445905431236
"Cocoa","2010","","World",9587240,4329173,9377235,38415211,9223676,37203437,1.67,5,0.12,0.39,7896.933836,1,0.00155488906377168,0.0173311683560314,0.4,0.0022110227099446,0.0090421085372966,0.430139188667044
"Cocoa","2011","","World",10217133,4614955,10349125,44053847,10405120,42613949,1.82,5,0.13,0.43,8785.907347,1,0.00165712139410701,0.0197981342576929,0.4,0.00243437350354868,0.0100600254264211,0.43394965458177
"Cocoa","2012","","World",10207258,4613604,10332509,40608277,10190948,39594390,1.8,5,0.13,0.42,7457.483979,1,0.00165568322366906,0.018493147938177,0.4,0.00238149108750378,0.00853891758072868,0.431069239830079
"Cocoa","2013","","World",10108387,4485377,10748892,42211732,10306244,41025486,NA,NA,NA,NA,7199.8961,1,0.00163525238257716,0.0191674248528943,0.4,NA,0.00824396722593925,0.429046644461411
"Coconuts","2010","","World",11756224,61215644,4564145,3293580,4304431,3072054,9.46,21,0.12,2.05,10161.498983,1,0.00484654142360509,0.00194867984754477,0.4,0.0117443673237899,0.0116351431790835,0.430174731774023
"Coconuts","2011","","World",11911286,59530454,3794585,5008023,3591651,4466069,9,18,0.12,1.79,12192.144496,1,0.00477939313517548,0.00244499747672277,0.4,0.0103795569032721,0.0139603287306556,0.431564276245826
"Coconuts","2012","","World",12028147,63008546,3957761,3967724,4024639,3720473,9.3,19,0.12,1.88,11303.471965,1,0.00497846697869168,0.00214561234651759,0.4,0.0108757634409753,0.0129427564779253,0.43094259924411
"Coconuts","2013","","World",12024283,63275510,4130204,3312559,4340287,3199051,NA,NA,NA,NA,11206.388026,1,0.00499197031598015,0.00194420734478304,0.4,NA,0.0128315907570708,0.419767768417834
"Coffee","2010","","World",10532027,8478007,14842477,53151020,15593294,53525164,3.12,1,0.17,NA,16200.651777,1,0.00190385468544887,0.0251191661412508,0.4,NA,0.0185502599389752,0.445573280765675
"Coffee","2011","","World",9935004,8387743,15353569,79504270,16053975,78421242,3.14,1,0.17,NA,22111.247211,1,0.00181645428817737,0.0359297871701607,0.4,NA,0.0253181724162352,0.463064413874573
"Coffee","2012","","World",10364007,8823713,15794582,73483272,16975974,73005842,3.21,1,0.18,NA,19605.29525,1,0.00189877235649208,0.0336536694410797,0.4,NA,0.0224487384085031,0.458001180206075
"Coffee","2013","","World",10584470,8893329,15985985,64337072,16702975,63741831,NA,NA,NA,NA,15980.021184,1,0.00193295474772554,0.0296830711048909,0.4,NA,0.018297627431827,0.449913653284443
"Common bean","2010","","World",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,1,0.00694332427497575,0.00217577575346952,0.4,0.00176213078616697,0.0386893668542399,0.449570597668852
"Common bean","2011","","World",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,1,0.00688823531813896,0.00261504423342792,0.4,0.00168391737849819,0.0479411035309493,0.459128300461014
"Common bean","2012","","World",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,1,0.00675518470332227,0.00268507645340252,0.4,0.00163832159357519,0.0436417839287307,0.454720366679031
"Common bean","2013","","World",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,1,0.00681050189622948,0.00256560260176531,0.4,NA,0.0470481756679885,0.456424280165983
"Coriander","2010","","World",943046,827412,287213,493850,264610,510640,1.8,6,0.19,0.16,1717.742721,1,0.000174017936586306,0.000259527549449805,0.4,0.00109436237463249,0.00196664124917582,0.403494549109844
"Coriander","2011","","World",1082838,952224,307764,607009,295131,598896,2.09,7,0.23,0.19,2020.413653,1,0.000199934440976831,0.000300410111148438,0.4,0.00129185047659049,0.0023132138407295,0.404105408869445
"Coriander","2012","","World",1040955,923817,333008,607900,317335,571680,2.04,7,0.22,0.19,1758.201376,1,0.000192642237618182,0.000292115929774512,0.4,0.00128340681271586,0.00201296833060869,0.403781133310717
"Coriander","2013","","World",999465,906033,406832,764959,394543,742271,NA,NA,NA,NA,1714.573771,1,0.000185963052179932,0.000375795348090257,0.4,NA,0.00196301265092641,0.402524771051197
"Cotton","2010","","World",31801055,136128650,10021107,16413487,10102527,15792134,1.44,13,0,1.42,110578.541843,1,0.0115609101703614,0.00818170168093289,0.4,0.0072711917571114,0.126617426248629,0.553631229857035
"Cotton","2011","","World",34497013,154703951,10356474,25230891,10882873,22822089,1.52,13,0,1.5,195126.198329,1,0.0129109285064807,0.0112604093392664,0.4,0.00768074122327121,0.223428508252842,0.65528058732186
"Cotton","2012","","World",34691800,155383718,12761012,23940252,13051861,22046074,1.62,14,0,1.59,157227.050451,1,0.0129736409717139,0.0112539984191883,0.4,0.00814317310547591,0.180032184030486,0.612402996526864
"Cotton","2013","","World",32219639,143302326,12259559,21041649,12927334,20798476,NA,NA,NA,NA,134605.096788,1,0.0119960875751486,0.0106472695456643,0.4,NA,0.154128972727085,0.576772329847898
"Cowpeas","2010","","World",11602534,6835457,NA,NA,NA,NA,NA,NA,NA,NA,2082.586232,1,0.00196568590200462,NA,0.4,NA,0.0023844043963776,0.404350090298382
"Cowpeas","2011","","World",10524289,4745890,NA,NA,NA,NA,NA,NA,NA,NA,1504.800004,1,0.00170653031087484,NA,0.4,NA,0.00172281172515938,0.403429342036034
"Cowpeas","2012","","World",11386779,8357941,NA,NA,NA,NA,NA,NA,NA,NA,2853.208436,1,0.00201587576432749,NA,0.4,NA,0.00326680341826018,0.405282679182588
"Cowpeas","2013","","World",12255391,8281648,NA,NA,NA,NA,NA,NA,NA,NA,2824.665697,1,0.00213211746821372,NA,0.4,NA,0.00323412062655664,0.40536623809477
"Cranberries","2010","","World",30762,466019,82185,310043,106747,446914,65.96,28,0.34,0.33,375.159074,1,2.87144478467169e-05,0.000204034265534881,0.4,0.0127708560169716,0.000429319211530059,0.413432923941883
"Cranberries","2011","","World",30726,534928,96994,412632,125503,520392,68.08,29,0.35,0.34,443.990389,1,3.23330386173104e-05,0.000237757037629394,0.4,0.0131783723157509,0.000508134336134089,0.413956596728132
"Cranberries","2012","","World",37208,594539,122117,491523,144170,555990,70.36,30,0.36,0.35,834.787482,1,3.63650685718181e-05,0.000256545941975424,0.4,0.013612908338929,0.000955615567310444,0.414861434916787
"Cranberries","2013","","World",40260,628363,135258,562044,160215,626700,NA,NA,NA,NA,720.149373,1,3.85662302825919e-05,0.000288846731116329,0.4,NA,0.000824349488125333,0.401151762449524
"Cress","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Cress","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Cress","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Cress","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Cucumbers and gherkins","2010","","World",2020216,62415690,2388444,2223302,2320935,2049820,283.67,71,3.79,0.59,24700.688661,1,0.00356176007303136,0.00121053064345251,0.4,0.0508233859727502,0.0282832058539458,0.48387888254318
"Cucumbers and gherkins","2011","","World",2090097,67772544,2325189,2080137,2428729,2028932,286.58,71,3.82,0.6,35421.628214,1,0.00385312440993017,0.00119288041824247,0.4,0.0513643121607486,0.0405591907997799,0.496969507788701
"Cucumbers and gherkins","2012","","World",2115757,70694189,2392303,2249573,2327897,2141337,296.09,73,3.93,0.61,37171.988026,1,0.00401031135552123,0.00125054049736398,0.4,0.053019801980198,0.0425634359124102,0.500844089745493
"Cucumbers and gherkins","2013","","World",2110656,73195785,2454036,2557353,2431875,2384087,NA,NA,NA,NA,37419.018544,1,0.0041411513988649,0.00136369996402379,0.4,NA,0.0428462975874656,0.448351148950354
"Cumin","2010","","World",943046,827412,287213,493850,264610,510640,1.8,6,0.19,0.16,1717.742721,1,0.000174017936586306,0.000259527549449805,0.4,0.00109436237463249,0.00196664124917582,0.403494549109844
"Cumin","2011","","World",1082838,952224,307764,607009,295131,598896,2.09,7,0.23,0.19,2020.413653,1,0.000199934440976831,0.000300410111148438,0.4,0.00129185047659049,0.0023132138407295,0.404105408869445
"Cumin","2012","","World",1040955,923817,333008,607900,317335,571680,2.04,7,0.22,0.19,1758.201376,1,0.000192642237618182,0.000292115929774512,0.4,0.00128340681271586,0.00201296833060869,0.403781133310717
"Cumin","2013","","World",999465,906033,406832,764959,394543,742271,NA,NA,NA,NA,1714.573771,1,0.000185963052179932,0.000375795348090257,0.4,NA,0.00196301265092641,0.402524771051197
"Currants","2010","","World",123585,637282,18291,34127,15453,34222,65.96,28,0.34,0.33,914.947482,1,5.05710284005903e-05,1.72622309125796e-05,0.4,0.0127708560169716,0.0010474025742601,0.413886091850545
"Currants","2011","","World",114353,638118,21468,48934,15217,43054,68.08,29,0.35,0.34,1277.288634,1,4.93368802797884e-05,2.15064635698146e-05,0.4,0.0131783723157509,0.00146230040156512,0.414711516061166
"Currants","2012","","World",115158,643101,20374,41380,17347,37042,70.36,30,0.36,0.35,1235.90376,1,4.97103578773746e-05,1.87633236492168e-05,0.4,0.013612908338929,0.00141491275538937,0.415096294775845
"Currants","2013","","World",116166,685109,22780,47752,12689,32946,NA,NA,NA,NA,1231.997558,1,5.20588963980427e-05,1.73247836095044e-05,0.4,NA,0.00141043996858646,0.401479823648594
"Dates","2010","","World",1282856,7525890,612273,733721,666697,775964,2.36,4,0.04,0.01,8308.524715,1,0.000573301351840515,0.000418388008987379,0.4,0.000446357152602588,0.00951339964097909,0.41095144615441
"Dates","2011","","World",1126732,7262843,722310,834384,710384,902189,2.45,4,0.04,0.01,11251.138389,1,0.000537854713080899,0.000487872296863352,0.4,0.000461555747576919,0.012882832047985,0.414370114805506
"Dates","2012","","World",1121587,7430261,689734,787449,764529,875561,2.5,4,0.04,0.01,11660.882946,1,0.000545946085283604,0.000471935446814599,0.4,0.000469999411451548,0.0133520090252922,0.414839889968842
"Dates","2013","","World",1160096,7517294,799678,946399,825271,993102,NA,NA,NA,NA,12282.658151,1,0.000555854024665964,0.000537660528065164,0.4,NA,0.0140639711642949,0.415157485717026
"Devil's cotton","2010","","World",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,1,3.77251021024493e-05,NA,0.4,NA,0.000127486791540716,0.400165211893643
"Devil's cotton","2011","","World",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,1,3.88718323045989e-05,NA,0.4,NA,0.000153630463203294,0.400192502295508
"Devil's cotton","2012","","World",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,1,3.67824204911757e-05,NA,0.4,NA,0.000136201997621821,0.400172984418113
"Devil's cotton","2013","","World",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,1,3.80002535589869e-05,NA,0.4,NA,0.000120204092544147,0.400158204346103
"Dill","2010","","World",927593,2103629,325132,1186048,379108,1301953,1.8,6,0.19,0.16,2146.763054,1,0.000238988349035787,0.000606099286712191,0.4,0.00109436237463249,0.00245788990544597,0.404397339915826
"Dill","2011","","World",1008818,2427596,365788,1356446,414880,1450140,2.09,7,0.23,0.19,2484.52149,1,0.000267269192160918,0.000675583351482093,0.4,0.00129185047659049,0.00284463935545142,0.405079342375685
"Dill","2012","","World",978986,2269144,374363,1245973,455369,1486093,2.04,7,0.22,0.19,2361.383969,1,0.000254806962933987,0.000692265489024288,0.4,0.00128340681271586,0.0027036410458732,0.404934120310547
"Dill","2013","","World",982860,2339135,380536,1326976,493790,1858878,NA,NA,NA,NA,2329.957545,1,0.00025902376414171,0.00085393776792801,0.4,NA,0.00266765629789302,0.403780617829963
"Durian","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Durian","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Durian","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Durian","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Eggplant","2010","","World",1717642,44073890,426419,453228,457648,449062,283.67,71,3.79,0.59,17749.21088,1,0.00255536849791285,0.000251972232177501,0.4,0.0508233859727502,0.020323433655904,0.473954160358745
"Eggplant","2011","","World",1752393,45005712,389268,472090,439219,467951,286.58,71,3.82,0.6,17947.429146,1,0.0026091793349986,0.000255047814705137,0.4,0.0513643121607486,0.0205504029842335,0.474778942294686
"Eggplant","2012","","World",1803765,46951760,412974,476483,439962,455736,296.09,73,3.93,0.61,27492.119521,1,0.00271862423933449,0.000253015417773099,0.4,0.053019801980198,0.0314795267589646,0.48747096839627
"Eggplant","2013","","World",1854094,48880838,417575,541049,419608,501695,NA,NA,NA,NA,21385.141227,1,0.00282703238103317,0.000273471686443374,0.4,NA,0.024486746580412,0.427587250647889
"Elderberry","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Elderberry","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Elderberry","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Elderberry","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Esparto","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
"Esparto","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"Esparto","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"Esparto","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"Ethiopian rape","2010","","World",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,1,0.00504513822997196,0.00133052031469768,0.4,0.0508233859727502,0.0363003968787007,0.493499441396121
"Ethiopian rape","2011","","World",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,1,0.00533294054084116,0.00147271910255047,0.4,0.0513643121607486,0.0333380003548286,0.491507972158969
"Ethiopian rape","2012","","World",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,1,0.00525311868292024,0.00141354143460522,0.4,0.053019801980198,0.0336420772648502,0.493328539362574
"Ethiopian rape","2013","","World",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,1,0.00534333553659762,0.00158799339580241,0.4,NA,0.0374348034476807,0.444366132380081
"Faba beans","2010","","World",2502016,4326035,773829,325851,754330,285642,NA,NA,NA,NA,2159.788385,1,0.000573821819842191,0.000228913551494821,0.4,NA,0.00247280452803852,0.403275539899376
"Faba beans","2011","","World",2438865,4564194,588129,466849,798800,394435,NA,NA,NA,NA,2613.386491,1,0.000577602556695524,0.000250489079639748,0.4,NA,0.00299219590163848,0.403820287537974
"Faba beans","2012","","World",2415929,4436826,518281,464137,802900,420692,NA,NA,NA,NA,2165.992284,1,0.000567729582763764,0.000252278055271342,0.4,NA,0.00247990828702839,0.403299915925064
"Faba beans","2013","","World",2354330,4439668,563258,481688,737683,424057,NA,NA,NA,NA,2563.488686,1,0.000559351056458637,0.000259872212416774,0.4,NA,0.00293506054517257,0.403754283814048
"Feijoa","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Feijoa","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Feijoa","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Feijoa","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Fennel","2010","","World",943046,827412,287213,493850,264610,510640,1.8,6,0.19,0.16,1717.742721,1,0.000174017936586306,0.000259527549449805,0.4,0.00109436237463249,0.00196664124917582,0.403494549109844
"Fennel","2011","","World",1082838,952224,307764,607009,295131,598896,2.09,7,0.23,0.19,2020.413653,1,0.000199934440976831,0.000300410111148438,0.4,0.00129185047659049,0.0023132138407295,0.404105408869445
"Fennel","2012","","World",1040955,923817,333008,607900,317335,571680,2.04,7,0.22,0.19,1758.201376,1,0.000192642237618182,0.000292115929774512,0.4,0.00128340681271586,0.00201296833060869,0.403781133310717
"Fennel","2013","","World",999465,906033,406832,764959,394543,742271,NA,NA,NA,NA,1714.573771,1,0.000185963052179932,0.000375795348090257,0.4,NA,0.00196301265092641,0.402524771051197
"Fenugreek","2010","","World",927593,2103629,325132,1186048,379108,1301953,1.8,6,0.19,0.16,2146.763054,1,0.000238988349035787,0.000606099286712191,0.4,0.00109436237463249,0.00245788990544597,0.404397339915826
"Fenugreek","2011","","World",1008818,2427596,365788,1356446,414880,1450140,2.09,7,0.23,0.19,2484.52149,1,0.000267269192160918,0.000675583351482093,0.4,0.00129185047659049,0.00284463935545142,0.405079342375685
"Fenugreek","2012","","World",978986,2269144,374363,1245973,455369,1486093,2.04,7,0.22,0.19,2361.383969,1,0.000254806962933987,0.000692265489024288,0.4,0.00128340681271586,0.0027036410458732,0.404934120310547
"Fenugreek","2013","","World",982860,2339135,380536,1326976,493790,1858878,NA,NA,NA,NA,2329.957545,1,0.00025902376414171,0.00085393776792801,0.4,NA,0.00266765629789302,0.403780617829963
"Figs","2010","","World",308369,1064832,108156,376117,110208,349754,65.96,28,0.34,0.33,913.485449,1,9.86358321596627e-05,0.000165663689113869,0.4,0.0127708560169716,0.00104572847704039,0.414080884015286
"Figs","2011","","World",309371,1065309,111025,398872,108935,356482,68.08,29,0.35,0.34,950.657532,1,9.87996354187351e-05,0.000168958138008655,0.4,0.0131783723157509,0.00108829227744776,0.414534422366626
"Figs","2012","","World",307504,1056036,112551,379662,114168,372566,70.36,30,0.36,0.35,944.332016,1,9.80535416338607e-05,0.000176105600700142,0.4,0.013612908338929,0.00108104926121707,0.41496811674248
"Figs","2013","","World",315155,1130940,137888,483117,132678,433776,NA,NA,NA,NA,954.759339,1,0.000103051593166711,0.00020597342045496,0.4,NA,0.00109298904126531,0.401402014054887
"Finger millet","2010","","World",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,1,0.00671132822315817,0.000109333509989413,0.4,0.00310126578045538,0.011651551872239,0.421573479385842
"Finger millet","2011","","World",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,1,0.00612679976670029,0.000108668831792888,0.4,0.00293470656846825,0.010392407570363,0.419562582737324
"Finger millet","2012","","World",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,1,0.00572798238188795,0.000102782842055644,0.4,0.00290768684406944,0.0112124566414096,0.419950908709423
"Finger millet","2013","","World",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,1,0.00571071030853755,9.81192973059999e-05,0.4,NA,0.0102349998382341,0.416043829444078
"Fique","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
"Fique","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"Fique","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"Fique","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"Flax","2010","","World",2242743,2416714,2384228,1919234,2390474,1832241,0.34,1,0.07,0.09,1485.233756,1,0.000437525688675975,0.00111608557501267,0.4,0.000501272736027993,0.00170040744196135,0.403755291441678
"Flax","2011","","World",2431480,2621398,2168816,2387930,2073033,2042217,0.38,1,0.08,0.09,1550.296411,1,0.000474418366714739,0.00117725640755302,0.4,0.000508027667127696,0.0017749072718846,0.40393460971328
"Flax","2012","","World",2679828,2740443,2376975,2168921,2476514,2201971,0.38,1,0.08,0.09,2159.45147,1,0.000515060471457395,0.00127460628801093,0.4,0.000508027667127696,0.00247241874436279,0.404770113170959
"Flax","2013","","World",2453411,2951672,2365322,2445911,2496087,2382672,NA,NA,NA,NA,2289.644735,1,0.000494822002256495,0.00135097402442719,0.4,NA,0.00262149621591161,0.404467292242595
"Fonio","2010","","World",552411,559794,0,0,0,0,2.12,6,0.18,0.02,307.086782,1,0.000105864440815054,0,0.4,0.000455332516499421,0.000351373204308464,0.400912570161623
"Fonio","2011","","World",603388,581570,0,0,0,0,2.17,7,0.18,0.02,273.520888,1,0.00011406695745881,0,0.4,0.000463776180374049,0.000312938661570822,0.400890781799404
"Fonio","2012","","World",712193,575552,3617,5862,1020,1772,2.06,6,0.17,0.02,276.902728,1,0.000128813831391461,1.25845292321121e-06,0.4,0.000445200119849867,0.000316811028980784,0.400892083433145
"Fonio","2013","","World",717540,610165,1809,2925,730,2978,NA,NA,NA,NA,317.979632,1,0.000131374210125829,1.53183852543338e-06,0.4,NA,0.000363846034880465,0.400496752083532
"Foxtail millet","2010","","World",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,1,0.00671132822315817,0.000109333509989413,0.4,0.00310126578045538,0.011651551872239,0.421573479385842
"Foxtail millet","2011","","World",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,1,0.00612679976670029,0.000108668831792888,0.4,0.00293470656846825,0.010392407570363,0.419562582737324
"Foxtail millet","2012","","World",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,1,0.00572798238188795,0.000102782842055644,0.4,0.00290768684406944,0.0112124566414096,0.419950908709423
"Foxtail millet","2013","","World",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,1,0.00571071030853755,9.81192973059999e-05,0.4,NA,0.0102349998382341,0.416043829444078
"Garlic","2010","","World",1337681,22578634,1657287,2325210,1675937,3040428,283.67,71,3.79,0.59,16748.835612,1,0.00137243895290462,0.00153805250219033,0.4,0.0508233859727502,0.0191779564643349,0.47291183389218
