crop,country,year,c_area_harvested,c_production,vap_gross_production_value_us
Sorghum,World,2012,0.134782609,0.126086957,0.108695652
Sorghum,World,2013,0.130434783,0.12173913,0.108695652
Sorrel,World,2010,0.156521739,0.12173913,0.117391304
Sorrel,World,2011,0.156521739,0.12173913,0.113043478
Sorrel,World,2012,0.156521739,0.117391304,0.104347826
Sorrel,World,2013,0.156521739,0.12173913,0.1
Soursop,World,2010,0.060869565,0.056521739,0.034782609
Soursop,World,2011,0.056521739,0.056521739,0.030434783
Soursop,World,2012,0.056521739,0.056521739,0.030434783
Soursop,World,2013,0.056521739,0.052173913,0.030434783
Soybeans,World,2010,0.043478261,0.030434783,0.030434783
Soybeans,World,2011,0.043478261,0.034782609,0.034782609
Soybeans,World,2012,0.043478261,0.034782609,0.034782609
Soybeans,World,2013,0.043478261,0.034782609,0.039130435
Spinach,World,2010,0.026086957,0.008695652,0.026086957
Spinach,World,2011,0.030434783,0.008695652,0.017391304
Spinach,World,2012,0.026086957,0.004347826,0.008695652
Spinach,World,2013,0.026086957,0.004347826,0.017391304
Strawberries,World,2010,0.130434783,0.091304348,0.095652174
Strawberries,World,2011,0.134782609,0.091304348,0.073913043
Strawberries,World,2012,0.134782609,0.086956522,0.104347826
Strawberries,World,2013,0.126086957,0.086956522,0.095652174
Strawberry tree,World,2010,0.22173913,0.230434783,0.130434783
Strawberry tree,World,2011,0.22173913,0.234782609,0.130434783
Strawberry tree,World,2012,0.226086957,0.234782609,0.12173913
Strawberry tree,World,2013,0.22173913,0.230434783,0.117391304
Sugar apple,World,2010,0.060869565,0.056521739,0.034782609
Sugar apple,World,2011,0.056521739,0.056521739,0.030434783
Sugar apple,World,2012,0.056521739,0.056521739,0.030434783
Sugar apple,World,2013,0.056521739,0.052173913,0.030434783
Sugar beets,World,2010,0.108695652,0.104347826,0.095652174
Sugar beets,World,2011,0.104347826,0.1,0.095652174
Sugar beets,World,2012,0.108695652,0.095652174,0.091304348
Sugar beets,World,2013,0.108695652,0.1,0.1
Sugarcane,World,2010,0.134782609,0.117391304,0.073913043
Sugarcane,World,2011,0.130434783,0.117391304,0.07826087
Sugarcane,World,2012,0.130434783,0.113043478,0.069565217
Sugarcane,World,2013,0.130434783,0.113043478,0.07826087
Sunflowers,World,2010,0.095652174,0.095652174,0.086956522
Sunflowers,World,2011,0.086956522,0.086956522,0.069565217
Sunflowers,World,2012,0.091304348,0.091304348,0.069565217
Sunflowers,World,2013,0.086956522,0.082608696,0.065217391
Sunn hemp,World,2010,0.060869565,0.047826087,0.017391304
Sunn hemp,World,2011,0.060869565,0.047826087,0.017391304
Sunn hemp,World,2012,0.060869565,0.047826087,0.017391304
Sunn hemp,World,2013,0.060869565,0.047826087,0.02173913
Sweetpotatoes,World,2010,0.1,0.065217391,0.034782609
Sweetpotatoes,World,2011,0.1,0.065217391,0.043478261
Sweetpotatoes,World,2012,0.1,0.069565217,0.052173913
Sweetpotatoes,World,2013,0.104347826,0.073913043,0.065217391
Sword bean,World,2010,0.169565217,0.195652174,0.134782609
Sword bean,World,2011,0.165217391,0.195652174,0.139130435
Sword bean,World,2012,0.160869565,0.191304348,0.126086957
Sword bean,World,2013,0.160869565,0.186956522,0.126086957
Tallowtree,World,2010,0.004347826,0.004347826,NA
Tallowtree,World,2011,0.004347826,0.004347826,NA
Tallowtree,World,2012,0.004347826,0.004347826,NA
Tallowtree,World,2013,0.004347826,0.004347826,NA
Tamarind,World,2010,0.22173913,0.230434783,0.130434783
Tamarind,World,2011,0.22173913,0.234782609,0.130434783
Tamarind,World,2012,0.226086957,0.234782609,0.12173913
Tamarind,World,2013,0.22173913,0.230434783,0.117391304
Taro,World,2010,0.065217391,0.065217391,0.034782609
Taro,World,2011,0.065217391,0.060869565,0.030434783
Taro,World,2012,0.060869565,0.065217391,0.039130435
Taro,World,2013,0.069565217,0.065217391,0.034782609
Tarragon,World,2010,0.156521739,0.12173913,0.117391304
Tarragon,World,2011,0.156521739,0.12173913,0.113043478
Tarragon,World,2012,0.156521739,0.117391304,0.104347826
Tarragon,World,2013,0.156521739,0.12173913,0.1
Tea,World,2010,0.047826087,0.060869565,0.02173913
Tea,World,2011,0.047826087,0.060869565,0.02173913
Tea,World,2012,0.043478261,0.056521739,0.02173913
Tea,World,2013,0.047826087,0.056521739,0.02173913
Teff,World,2010,0.086956522,0.07826087,0.060869565
Teff,World,2011,0.086956522,0.082608696,0.069565217
Teff,World,2012,0.091304348,0.082608696,0.065217391
Teff,World,2013,0.091304348,0.082608696,0.069565217
Tepary bean,World,2010,0.165217391,0.165217391,0.126086957
Tepary bean,World,2011,0.169565217,0.169565217,0.117391304
Tepary bean,World,2012,0.173913043,0.165217391,0.126086957
Tepary bean,World,2013,0.173913043,0.173913043,0.12173913
Thyme,World,2010,0.047826087,0.034782609,0.039130435
Thyme,World,2011,0.043478261,0.030434783,0.039130435
Thyme,World,2012,0.043478261,0.034782609,0.039130435
Thyme,World,2013,0.043478261,0.034782609,0.043478261
Tobacco,World,2010,0.139130435,0.12173913,0.091304348
Tobacco,World,2011,0.130434783,0.117391304,0.091304348
Tobacco,World,2012,0.126086957,0.108695652,0.073913043
Tobacco,World,2013,0.117391304,0.113043478,0.073913043
Tomatoes,World,2010,0.213043478,0.17826087,0.147826087
Tomatoes,World,2011,0.213043478,0.173913043,0.152173913
Tomatoes,World,2012,0.204347826,0.173913043,0.160869565
Tomatoes,World,2013,0.204347826,0.17826087,0.152173913
Triticale,World,2010,0.07826087,0.07826087,0.069565217
Triticale,World,2011,0.073913043,0.073913043,0.069565217
Triticale,World,2012,0.07826087,0.073913043,0.069565217
Triticale,World,2013,0.073913043,0.073913043,0.065217391
Tung nuts,World,2010,0.008695652,0.008695652,0.008695652
Tung nuts,World,2011,0.008695652,0.008695652,0.008695652
Tung nuts,World,2012,0.008695652,0.008695652,0.004347826
Tung nuts,World,2013,0.008695652,0.008695652,0.004347826
Turmeric,World,2010,0.047826087,0.034782609,0.039130435
Turmeric,World,2011,0.043478261,0.030434783,0.039130435
Turmeric,World,2012,0.043478261,0.034782609,0.039130435
Turmeric,World,2013,0.043478261,0.034782609,0.043478261
Turnips,World,2010,0.195652174,0.160869565,0.169565217
Turnips,World,2011,0.195652174,0.160869565,0.173913043
Turnips,World,2012,0.191304348,0.160869565,0.173913043
Turnips,World,2013,0.204347826,0.160869565,0.165217391
Ulluco,World,2010,0.095652174,0.095652174,0.082608696
Ulluco,World,2011,0.091304348,0.095652174,0.082608696
Ulluco,World,2012,0.091304348,0.095652174,0.07826087
Ulluco,World,2013,0.091304348,0.095652174,0.07826087
Vanilla,World,2010,0.013043478,0.030434783,0.02173913
Vanilla,World,2011,0.013043478,0.030434783,0.02173913
Vanilla,World,2012,0.013043478,0.030434783,0.02173913
Vanilla,World,2013,0.013043478,0.030434783,0.02173913
Velvet bean,World,2010,0.169565217,0.195652174,0.134782609
Velvet bean,World,2011,0.165217391,0.195652174,0.139130435
Velvet bean,World,2012,0.160869565,0.191304348,0.126086957
Velvet bean,World,2013,0.160869565,0.186956522,0.126086957
Velvet leaf,World,2010,0.060869565,0.047826087,0.017391304
Velvet leaf,World,2011,0.060869565,0.047826087,0.017391304
Velvet leaf,World,2012,0.060869565,0.047826087,0.017391304
Velvet leaf,World,2013,0.060869565,0.047826087,0.02173913
Vetch,World,2010,0.056521739,0.052173913,0.060869565
Vetch,World,2011,0.052173913,0.047826087,0.052173913
Vetch,World,2012,0.052173913,0.047826087,0.052173913
Vetch,World,2013,0.052173913,0.052173913,0.056521739
Walnuts,World,2010,0.073913043,0.060869565,0.034782609
Walnuts,World,2011,0.069565217,0.056521739,0.026086957
Walnuts,World,2012,0.056521739,0.047826087,0.02173913
Walnuts,World,2013,0.073913043,0.060869565,0.034782609
Watercress,World,2010,0.156521739,0.12173913,0.117391304
Watercress,World,2011,0.156521739,0.12173913,0.113043478
Watercress,World,2012,0.156521739,0.117391304,0.104347826
Watercress,World,2013,0.156521739,0.12173913,0.1
Watermelons,World,2010,0.147826087,0.1,0.034782609
Watermelons,World,2011,0.147826087,0.1,0.030434783
Watermelons,World,2012,0.143478261,0.095652174,0.039130435
Watermelons,World,2013,0.139130435,0.095652174,0.060869565
Wheat,World,2010,0.152173913,0.152173913,0.143478261
Wheat,World,2011,0.156521739,0.152173913,0.143478261
Wheat,World,2012,0.156521739,0.156521739,0.143478261
Wheat,World,2013,0.156521739,0.152173913,0.139130435
Wildrice,World,2010,0.052173913,0.052173913,0.034782609
Wildrice,World,2011,0.052173913,0.052173913,0.043478261
Wildrice,World,2012,0.052173913,0.052173913,0.039130435
Wildrice,World,2013,0.052173913,0.043478261,0.034782609
Winged bean,World,2010,0.169565217,0.195652174,0.134782609
Winged bean,World,2011,0.165217391,0.195652174,0.139130435
Winged bean,World,2012,0.160869565,0.191304348,0.126086957
Winged bean,World,2013,0.160869565,0.186956522,0.126086957
Yams,World,2010,0.047826087,0.039130435,0.030434783
Yams,World,2011,0.039130435,0.039130435,0.030434783
Yams,World,2012,0.039130435,0.043478261,0.039130435
Yams,World,2013,0.039130435,0.039130435,0.034782609
"Yautia, cocoyam",World,2010,0.030434783,0.030434783,0.017391304
"Yautia, cocoyam",World,2011,0.030434783,0.030434783,0.017391304
"Yautia, cocoyam",World,2012,0.030434783,0.030434783,0.02173913
"Yautia, cocoyam",World,2013,0.030434783,0.026086957,0.017391304
Year bean,World,2010,0.165217391,0.165217391,0.126086957
Year bean,World,2011,0.169565217,0.169565217,0.117391304
Year bean,World,2012,0.173913043,0.165217391,0.126086957
Year bean,World,2013,0.173913043,0.173913043,0.12173913
Zucchini,World,2010,0.152173913,0.160869565,0.126086957
Zucchini,World,2011,0.147826087,0.156521739,0.134782609
Zucchini,World,2012,0.147826087,0.156521739,0.130434783
Zucchini,World,2013,0.147826087,0.156521739,0.12173913
