fragrant oil	Litsea cubeba (Lour.) Pers.	mountain pepper
fragrant oil	Michelia alba DC.	
fragrant oil	Michelia champaca L.	golden champa
fragrant oil	Piper cubeba L.f.	cubeb
fragrant oil	Piper nigrum L.	black pepper [-> for the fruits]
fragrant oil	Sassafras albidum (Nutt.) Nees	ague tree
fruit crop	Artocarpus hypargyreus Hance ex Benth.	
fruit crop	Berberis vulgaris L.	barberry
fruit crop	Cereus hexagonus (L.) Mill.	
fruit crop	Fragaria moschata Weston	Hautbois strawberry
fruit crop	Fragaria ×ananassa Duchesne	pine strawberry
fruit crop	Fragaria ×vescana R. Bauer & A. Bauer	strawberry meadow [-> for the lateral meristems]
fruit crop	Fuchsia boliviana Carr.	
fruit crop	Persea americana Mill.	
fruit crop	Persea leiogyna Blake	trapp avocado
fruit crop	Pyrus bretschneideri Rehder	Chinese white pear
fruit crop	Ribes altissimum Turcz. ex A. Pojark.	
fruit crop	Ribes niveum Lindl.	
fruit crop	Ribes spicatum Robs.	northern red currant
fruit crop	Rubus coreanus Miq.	
fruit crop	Rubus ellipticus Sm. ex Rees	cheese-berry (USA)
fruit crop	Rubus floribundus H.B.K.	
fruit crop	Rubus geophilus Blanch.	geer dewberry
fruit crop	Rubus hirsutus Thunberg	
fruit crop	Rubus idaeus L.	Japanese raspberry
fruit crop	Rubus innominatus S. Moore	
fruit crop	Rubus laudatus Berger ex Hedrick & al.	Bundy blackberry
fruit crop	Rubus leucodermis Dougl. ex Torr. & Gray	black raspberry
fruit crop	Rubus mirus L.H. Bailey	marvel dewberry
fruit crop	Rubus niveus Thunb.	Ceylon raspberry
fruit crop	Rubus ostryifolius Rydb. ex Britton	
fruit crop	Rubus parcifrondifer L.H. Bailey	Wilson blackberry
fruit crop	Rubus pascuus L.H. Bailey	
fruit crop	Rubus philadelphicus Blanch.	blackberry
fruit crop	Rubus phoenicolasius Maxim.	wine raspberry
fruit crop	Rubus roribaccus Rydb.	Lucretia dewberry
fruit crop	Rubus sachalinensis Lév.	Siberian raspberry
fruit crop	Rubus strigosus Michx.	American red raspberry
fruit crop	Rubus trivialis Michx.	American dewberry (USA)
fruit crop	Rubus ulmifolius Schott	Burbanks thornless blackberry (USA) [-> only the thornless var. anoptothyrsus Sudre]
fruit crop	Rubus xanthocarpus Bureau & Franch.	
fruit crop	Selenicereus megalanthus (Schum.) Moran	
fuel	Argemone mexicana L.	Bermuda thistle
fuel	Armeniaca vulgaris Lam.	almond
fuel	Brosimum utile (H.B.K.) Pittier	cowtree
fuel	Caesalpinia digyna Rottl.	teri-pod plant
fuel	Entada phaseoloides (Stickm.) Merrill	elephant creeper
fuel	Licania arborea Seem.	
fuel	Litsea calophylla (Miq.) Mansf.	
fuel	Litsea glutinosa (Lour.) C.B. Robins.	
fuel	Myrica esculenta Buch.-Ham. ex D. Don	box myrtle
fuel	Myrica pensylvanica Loisel. ex Duhamel	bayberry (USA)
fuel	Pentaclethra macrophylla Benth.	atta bean
fuel	Persica vulgaris Mill.	clingstone
fuel	Prinsepia utilis Royle	
fuel	Tamarindus indica L.	tamarind
fuelwood	Acacia crassicarpa A. Cunn. ex Benth.	northern wattle
fuelwood	Acacia dealbata (Wendl.) Link	silver wattle
fuelwood	Acacia macracantha Humb. & Bonpl. ex Willd.	
fuelwood	Acacia mearnsii De Wild.	black wattle
fuelwood	Acacia saligna (Labill.) Wendl.	blue-leaved wattle
fuelwood	Acacia tortuosa (L.) Willd.	
fuelwood	Alnus nepalensis D. Don	cardamom
fuelwood	Beilschmiedia anay (S.F. Blake) Kosterm.	
fuelwood	Caesalpinia paraguariensis (Parodi) Burkart	
fuelwood	Calliandra calothyrsus Meissner	calliandra
fuelwood	Cassia grandis L.f.	horse cassia
fuelwood	Cassia roxburghii DC.	Ceylon-senna
fuelwood	Casuarina cunninghamiana Miq.	creek oak
fuelwood	Casuarina equisetifolia L.	horsetail tree (Jamaica)
fuelwood	Casuarina glauca Sieber ex Sprengel	swamp oak
fuelwood	Casuarina junghuhniana Miq.	
fuelwood	Cynometra ramiflora L.	
fuelwood	Inga ilta T.D. Penn.	
fuelwood	Inga ruiziana G. Don	
fuelwood	Mimosa sepiaria Benth.	
fuelwood	Parkinsonia aculeata L.	Jerusalem thorn
fuelwood	Prosopis affinis Spreng.	
fuelwood	Prosopis tamarugo F. Philippi	
fuelwood	Quercus ilex L.	holly oak
fuelwood	Senna atomaria (L.) Irwin & Barneby	
fuelwood	Senna birostris var. hookeriana (Gillies ex Hook.) Irwin & Barneby	
fuelwood	Senna multiglandulosa (Jacq.) Irwin & Barneby	
fuelwood	Senna racemosa (Mill.) Irwin & Barneby	
fuelwood	Senna siamea (Lam.) Irwin & Barneby	cassod tree
fuelwood	Senna versicolor (Vogel) Irwin & Barneby	
fuelwood	Sesbania bispinosa (Jacq.) W.F. Wight	prickly sisham
fuelwood	Sesbania grandiflora (L.) Pers.	agati sesbania
fuelwood	Sesbania sesban subsp. punctata (DC.) Gillett	banana
fuelwood	Tamarindus indica L.	tamarind
fuelwood	Trema orientalis (L.) Blume	African elm
game attractant	Andira cuibensis Benth.	
game attractant	Hymenaea courbaril L.	anime resin tree
game attractant	Virola sebifera Aubl.	red ucuuba
gene source	Cerasus pumila (L.) Michx., , p.p., excl. descr.	dwarf cherry
gene source	Malus orientalis Uglitzk.	
gene source	Malus sieversii (Ledeb.) Roem.	Sievers apple
gene source	Prunus cerasifera Ehrh.	almond
gene source	Pyrus turcomanica Maleev	
glycosid	Harrisia martinii (Lab.) Britt. & Rose	
grain crop	Amaranthus caudatus L.	
grain crop	Amaranthus caudatus subsp. caudatus	Inca wheat
grain crop	Amaranthus caudatus subsp. mantegazzianus (Pass.) Hanelt	
grain crop	Amaranthus cruentus L.	African spinach
grain crop	Amaranthus hypochondriacus L.	grain amaranth
grain crop	Chenopodium album L.	lamb's quarters
grain crop	Fagopyrum esculentum subsp. esculentum	
grain crop	Fagopyrum kashmirianum Munshi	
grain crop	Fagopyrum tataricum subsp. tataricum	
grain crop	Lathyrus annuus L.	
grain legume	Lathyrus cicera L.	chickling vetch
grain legume	Lathyrus clymenum L.	Spanish vetchling
grain legume	Lathyrus ochrus (L.) DC.	Cyprus vetch
grain legume	Lathyrus sativus L.	chickling pea
grain legume	Vigna glabrescens Maréchal	
green manure	Azolla filiculoides Lam.	
green manure	Azolla mexicana Schltdl. & Cham.	
green manure	Azolla microphylla Kaulfuß	
green manure	Azolla pinnata R. Br.	
green manure	Ceratopteris thalictroides (L.) Brongn.	water fern
green manure	Fagopyrum esculentum subsp. esculentum	
green manure	Fagopyrum kashmirianum Munshi	
green manure	Fagopyrum tataricum subsp. tataricum	
green manure	Lathyrus nigrivalvis Burk.	
green manure	Lathyrus sativus L.	chickling pea
green manure	Lathyrus tingitanus L.	flat pea
green manure	Medicago arabica (L.) Huds.	bur clover
green manure	Medicago lupulina L.	black medic
green manure	Medicago sativa subsp. sativa	alfalfa
green manure	Medicago sativa subsp. ×media (Pers.) Schübl. & Mart.	bastard alfalfa
green manure	Melilotus indica (L.) All.	Indian clover
green manure	Pisum sativum subsp. abyssinicum (A. Braun) Berger	Abyssinian pea
green manure	Pisum sativum subsp. sativum	field pea
green manure	Trifolium alexandrinum L.	berseem
green manure	Trifolium incarnatum subsp. incarnatum	ryegrass
green manure	Trigonella foenum-graecum L., , p.p., excl. β	fenugreek
green manure	Vigna glabrescens Maréchal	
gum	Acacia cavenia (Mol.) Hook. & Arnott	
gum	Acacia dealbata (Wendl.) Link	silver wattle
gum	Acacia drepanolobium Harms ex Sjöstedt	ant-galled acacia
gum	Acacia farnesiana (L.) Willd.	fragrant acacia
gum	Acacia ferruginea DC.	
gum	Acacia karroo Hayne	alithorn acacia (India)
gum	Acacia lenticularis Buch.-Ham.	
gum	Acacia nilotica (L.) Delile	black babul
gum	Acacia pycnantha Benth.	broad-leaved wattle
gum	Acacia senegal (L.) Willd.	gum-arabic-tree
gum	Acacia seyal var. fistula (Schweinf.) Oliv.	
gum	Acacia sieberiana DC.	African rosewood
gum	Albizia lebbek (L.) Benth.	chatter box tree
gum	Albizia lebbekoides (DC.) Benth.	black siris
gum	Albizia procera (Roxb.) Benth.	forest siris
gum	Artocarpus altilis (Parkinson) Fosberg	breadfruit tree
gum	Artocarpus tonkinensis A. Chev. ex Gagnep.	
gum	Bauhinia purpurea L.	camel's foot tree
gum	Cerasus puddum Seringe ex DC.	wild Himalayan cherry
gum	Faidherbia albida (Delile) A. Chev.	ana-tree (Transvaal)
gum	Prosopis alba Griseb.	
gum	Prosopis chilensis (Mol.) Stuntz	Chilean mesquite
gum	Prosopis juliflora (Sw.) DC.	iron-wood (USA)
gum	Prunus domestica subsp. insititia (L.) Bonnier & Layens	bullace
gum	Sesbania bispinosa (Jacq.) W.F. Wight	prickly sisham
gum	Sesbania cannabina (Retz.) Pers.	cocos
hedge plant	Abelmoschus angulosus Wight & Arn.	
hedge plant	Acacia ataxacantha DC.	
hedge plant	Acacia bonariensis Gill.	
hedge plant	Acacia cavenia (Mol.) Hook. & Arnott	
hedge plant	Acacia farnesiana (L.) Willd.	fragrant acacia
hedge plant	Acacia jacquemontii Benth.	
hedge plant	Acacia macrostachya Rchb. ex G. Don	
hedge plant	Acacia mellifera (Vahl) Benth.	
hedge plant	Acacia pennata (L.) Willd.	
hedge plant	Acacia sieberiana DC.	African rosewood
hedge plant	Acacia sphaerocephala Cham. & Schltdl.	bull's horn thorn
hedge plant	Acanthocereus tetragonus (L.) Humlk.	
hedge plant	Amelanchier ovalis Medik.	service berry
hedge plant	Antiaris toxicaria (Pers.) Leschenault	upas-tree
hedge plant	Atriplex canescens (Pursh) Nutt.	fourwing saltbush
hedge plant	Atriplex halimus L.	shrubby orache
hedge plant	Baphia nitida Afzel. ex Lodd.	camwood
hedge plant	Bauhinia acuminata L.	
hedge plant	Bauhinia candicans Benth.	
hedge plant	Bauhinia rufescens Lam.	
hedge plant	Berberis boliviana Lechl.	
hedge plant	Berberis vulgaris L.	barberry
hedge plant	Bougainvillea glabra Choisy	
hedge plant	Bougainvillea spectabilis Willd.	
hedge plant	Caesalpinia bonduc (L.) Roxb., , p.p., excl. pl. descr.	bonduc nut
hedge plant	Caesalpinia decapetala (Roth) Alston	mysore thorn
hedge plant	Caesalpinia digyna Rottl.	teri-pod plant
hedge plant	Caesalpinia minax Hance	
hedge plant	Caesalpinia pulcherrima (L.) Sw.	Barbadoes pride
hedge plant	Caesalpinia sappan L.	Japan wood tree
hedge plant	Caesalpinia spinosa (Molina) Kuntze	tara bean
hedge plant	Callitris rhomboidea R. Br. ex L.C. Rich.	coastal cypress
hedge plant	Cassia grandis L.f.	horse cassia
hedge plant	Casuarina junghuhniana Miq.	
hedge plant	Cerasus mahaleb (L.) Mill.	Mahaleb cherry
hedge plant	Cereus forbesii Otto	
hedge plant	Cereus hexagonus (L.) Mill.	
hedge plant	Cereus peruvianus Mill.	
hedge plant	Cereus repandus (L.) Mill.	
hedge plant	Cereus uruguayanus Ritter ex Kiesling	hedge cactus
hedge plant	Cinnamomum camphora (L.) Siebold	camphor laurel
hedge plant	Corylus avellana var. avellana	filbert
hedge plant	Delonix elata (L.) Gamble	white gold mohur
hedge plant	Dichrostachys glomerata (Forssk.) Chiov.	marabon thorn (Ghana)
hedge plant	Diphysa robinioides Benth. ex Benth. & Oerst.	
hedge plant	Echinopsis bridgesii (Salm-Dyck) Friedrich & Rowley	
hedge plant	Echinopsis cuzcoensis (Britt. & Rose) Friedrich & Rowley	
hedge plant	Echinopsis pachanoi (Britt. & Rose) Friedrich & Rowley	
hedge plant	Erythrina abyssinica Lam.	red hot poker tree
hedge plant	Erythrina americana Mill.	
hedge plant	Erythrina arborescens Roxb.	
hedge plant	Erythrina berteroana Urb.	
hedge plant	Erythrina brucei Schweinf., , p.max.p.	
hedge plant	Erythrina chiapasana Krukoff	chiapas coral bean
hedge plant	Erythrina corallodendrum L., , p.p., quoad var. occidentalis L.	coral tree
hedge plant	Erythrina costaricensis M. Micheli	
hedge plant	Erythrina cubensis C. Wright ex Sauv.	
hedge plant	Erythrina edulis Triana ex Micheli	basul
hedge plant	Erythrina folkersii Krukoff & Moldenke	
hedge plant	Erythrina fusca Lour.	betel pepper
hedge plant	Erythrina goldmanii Standley	
hedge plant	Erythrina grisebachii Urb.	
hedge plant	Erythrina mitis Jacq.	
hedge plant	Erythrina pallida Britton & Rose	
hedge plant	Erythrina poeppigiana (Walp.) O.F. Cook	mountain immortelle
hedge plant	Erythrina pudica Krukoff & Barneby	
hedge plant	Erythrina senegalensis DC.	coral flower
hedge plant	Erythrina stricta Roxb.	
hedge plant	Erythrina suberosa Roxb.	betel pepper
hedge plant	Erythrina variegata L.	black pepper
hedge plant	Erythrina ×caribaea Krukoff & Barneby	
hedge plant	Eulychnia acida Philippi	
hedge plant	Faidherbia albida (Delile) A. Chev.	ana-tree (Transvaal)
hedge plant	Ficus glumosa Del.	
hedge plant	Ficus leprieurii Miq.	
hedge plant	Ficus thonningii Blume	small fig tree
hedge plant	Gleditsia amorphoides (Griseb.) Taub.	
hedge plant	Gleditsia triacanthos L.	honey locust
hedge plant	Gliricidia sepium (Jacq.) Kunth ex Walp.	black pepper
hedge plant	Haematoxylum campechianum L.	blackwood
hedge plant	Harrisia eriophora (Pfeiff.) Britt.	
hedge plant	Hylocereus guatemalensis (Eichl.) Britt. & Rose	
hedge plant	Hylocereus napoleonis (Grah.) Britt. & Rose	
hedge plant	Hylocereus ocamponis (Salm-Dyck) Britt. & Rose	
hedge plant	Hylocereus undatus (Haw.) Britt. & Rose	dragon fruit [-> for the fruits]
hedge plant	Indigofera arrecta Hochst. ex Rich.	Bengal indigo
hedge plant	Indigofera oblongifolia Forssk.	
hedge plant	Indigofera suffruticosa Mill.	anil
hedge plant	Kalanchoe prolifera (Bowie) Hamet	
hedge plant	Leucaena leucocephala (Lam.) De Wit	horse tamarind
hedge plant	Maclura pomifera (Raf.) C.K. Schneider	bow-wood
hedge plant	Millettia zechiana Harms	
hedge plant	Mimosa scabrella Benth.	
hedge plant	Mimosa sepiaria Benth.	
hedge plant	Morus alba L.	white mulberry
hedge plant	Morus mesozygia Stapf	
hedge plant	Muehlenbeckia platyclada (F. Muell.) Meissn.	
hedge plant	Myriocarpa longipes Liebm.	
hedge plant	Myrtillocactus geometrizans (Martius) Console	
hedge plant	Opuntia boldinghii Britt. & Rose	
hedge plant	Opuntia dejecta Salm-Dyck	
hedge plant	Opuntia dillenii (Ker-Gawler) Haw.	pest pear (Australia)
hedge plant	Opuntia exaltata Berger	
hedge plant	Opuntia ficus-indica var. ficus-indica	Indian fig
hedge plant	Opuntia floccosa Salm-Dyck	
hedge plant	Opuntia hyptiacantha Weber	
hedge plant	Opuntia imbricata DC.	
hedge plant	Opuntia karwinskiana Salm-Dyck	
hedge plant	Opuntia perrita Griff.	
hedge plant	Opuntia rauhii (Backeb.) Rowley	
hedge plant	Opuntia soehrensii Britt. & Rose	
hedge plant	Opuntia streptacantha var. streptacantha	
hedge plant	Opuntia subulata (Mühlpf.) Eng.	
hedge plant	Opuntia tunicata (Lehm.) Link & Otto ex Pfeiffer	
hedge plant	Opuntia vulgaris Mill.	
hedge plant	Pachycereus hollianus (Weber ex Coulter) F. Buxb.	
hedge plant	Pachycereus marginatus (DC.) Britt. & Rose	
hedge plant	Pachycereus pecten-aboriginum (Engelmann) Britt. & Rose	
hedge plant	Pachycereus pringlei (S. Wats.) Britt. & Rose	
hedge plant	Pachycereus schottii (Engelmann) D. Hunt	
hedge plant	Pachycereus weberi (Coult.) Backeb.	
hedge plant	Parkinsonia aculeata L.	Jerusalem thorn
hedge plant	Peltophorum pterocarpum (DC.) Backer ex K. Heyne	copper pod
hedge plant	Pereskia aculeata Mill.	Barbados cherry
hedge plant	Pereskia aureiflora Ritter	
hedge plant	Pereskia bahiensis Guerke	
hedge plant	Pereskia grandifolia Haw.	
hedge plant	Pereskia guamacho Weber	
hedge plant	Pereskia lychnidiflora DC.	
hedge plant	Pereskia sacharosa Griseb.	
hedge plant	Pereskia stenantha Ritter	
hedge plant	Pereskiopsis chapistle (Weber) Britt. & Rose	
hedge plant	Pereskiopsis spathulata (Otto) Britt. & Rose	
hedge plant	Pilosocereus polygonus (Lam.) Byles & Rowley	
hedge plant	Pisonia grandis R. Br.	
hedge plant	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
hedge plant	Pithecellobium unguis-cati (L.) Benth.	black bend
hedge plant	Portulacaria afra Jacq.	elephant's food
hedge plant	Prinsepia utilis Royle	
hedge plant	Prunus spinosa L.	blackthorn
hedge plant	Pyrus pyraster (L.) Burgsdorf	wild pear
hedge plant	Quercus engleriana Seemen	
hedge plant	Ribes alpestre var. giganteum Jancz.	
hedge plant	Ribes alpinum L.	mountain currant
hedge plant	Ribes aureum Pursh	buffalo currant
hedge plant	Ribes divaricatum Dougl.	coast gooseberry
hedge plant	Ribes uva-crispa L.	English gooseberry
hedge plant	Ribes ×utile Jancz.	
hedge plant	Rosa foetida Herrm.	Austrian brier
hedge plant	Rosa rubiginosa L.	eglantine
hedge plant	Rosa sericea Lindl.	
hedge plant	Rosa villosa L.	downy rose
hedge plant	Rubus montanus Libert ex Lejeune	
hedge plant	Rubus phoenicolasius Maxim.	wine raspberry
hedge plant	Rubus rosifolius Sm.	bramble of the Cape
hedge plant	Senna bicapsularis (L.) Roxb.	Christmas bush
hedge plant	Senna birostris var. hookeriana (Gillies ex Hook.) Irwin & Barneby	
hedge plant	Senna multiglandulosa (Jacq.) Irwin & Barneby	
hedge plant	Senna septemtrionalis (Viviani) Irwin & Barneby	smooth senna
hedge plant	Senna siamea (Lam.) Irwin & Barneby	cassod tree
hedge plant	Senna spectabilis (DC.) Irwin & Barneby	
hedge plant	Senna sulfurea (DC. ex Collad.) Irwin & Barneby	
hedge plant	Senna versicolor (Vogel) Irwin & Barneby	
hedge plant	Sesbania bispinosa (Jacq.) W.F. Wight	prickly sisham
hedge plant	Sesbania grandiflora (L.) Pers.	agati sesbania
hedge plant	Sesbania javanica Miq.	
hedge plant	Sesbania sesban subsp. punctata (DC.) Gillett	banana
hedge plant	Sophora davidii (Franch.) Skeels	
hedge plant	Sorbus aria (L.) Crantz	common whitebeam tree
hedge plant	Stenocereus aragonii (Weber) F. Buxb.	
hedge plant	Stenocereus deficiens (Dietr. & Otto) F. Buxb.	
hedge plant	Stenocereus hystrix (Haw.) F. Buxb.	
hedge plant	Stenocereus laevigatus (Salm-Dyck) F. Buxb.	
hedge plant	Stenocereus pruinosus (Otto) F. Buxb.	
hedge plant	Stenocereus queretaroensis (Weber) Buxb.	
hedge plant	Stenocereus stellatus (Pfeiff.) Riccob.	
hedge plant	Stenocereus thurberi (Engelmann) F. Buxb.	
hedge plant	Tephrosia candida DC.	cinnamomum
hedge plant	Tephrosia vogelii Hook.f.	cocosnut
hedge plant	Treculia africana Decne. ex Trécul	African breadfruit
hedge plant	Urera baccifera (L.) Gaud. ex Wedd.	Caesar weed
hedge plant	Urera caracasana (Jacq.) Steud.	
hedge plant	Urtica grandidentata Miq.	
house garden crop	Amaranthus dubius 'Klaroen'	
house garden crop	Couepia subcordata Benth. ex Hook.f.	
house garden crop	Lathyrus linifolius (Reich.) Bässler	heath pea
house garden crop	Lotus edulis L.	
house garden crop	Pachyrhizus erosus (L.) Urb.	Mexican jicama
house garden crop	Psophocarpus grandiflorus Wilczek	
house garden crop	Psophocarpus tetragonolobus (Stickm.) DC.	asparagus bean
house garden crop	Ribes petraeum Wulfen	rock red currant
house garden crop	Sesbania macrantha Welw. ex Phill. & Hutch.	
house garden crop	Tetragonolobus purpureus Moench	asparagus
human nutrition	Alternanthera philoxeroides (Mart.) Griseb.	alligator weed
human nutrition	Amygdalus communis L.	almond
human nutrition	Amygdalus communis subsp. communis	bitter almond
human nutrition	Arachis hypogaea L.	cocos
human nutrition	Butea monosperma (Lam.) Taub.	butea tree
human nutrition	Ceratonia siliqua L.	carob bean
human nutrition	Lathyrus cicera L.	chickling vetch
human nutrition	Lathyrus tuberosus L.	earth chestnut
human nutrition	Prosopis juliflora (Sw.) DC.	iron-wood (USA)
human nutrition	Vicia articulata Hornem.	black lentil [-> for the seeds]
human nutrition	Vicia ervilia (L.) Willd.	bitter vetch
human nutrition	Vicia faba var. faba	
human nutrition	Vicia narbonensis L.	moor's pea
human nutrition	Vicia sativa subsp. sativa	common vetch
incense	Hymenaea courbaril L.	anime resin tree
incense	Juniperus pseudo-sabina Fisch. & Mey.	
industrial use	Acacia catechu (L.f.) Willd.	catechu tree
industrial use	Acacia senegal (L.) Willd.	gum-arabic-tree
industrial use	Cannabis sativa subsp. spontanea Serebr. ex Serebr. & Sizov	wild hemp
industrial use	Cinnamomum camphora (L.) Siebold	camphor laurel
industrial use	Tamarindus indica L.	tamarind
industrial use	Trametes gibbosa Pers.: Fr.	
industrial use	Trametes hirsuta (Wulf.: Fr.) Pilát	
industrial use	Trametes versicolor (L.) Lloyd	common zoned polyporus
insect repellent	Abelmoschus moschatus Medik.	musk mallow
insect repellent	Azolla caroliniana Willd.	
insect repellent	Cannabis sativa subsp. sativa	hemp
insect repellent	Senna reticulata (Willd.) Irwin & Barneby	
insect repellent	Torreya nucifera (L.) Siebold & Zucc.	Japanese kaya
insecticide	Albizia chinensis (Osb.) Merr.	Chinese albizia
insecticide	Albizia lebbek (L.) Benth.	chatter box tree
insecticide	Albizia procera (Roxb.) Benth.	forest siris
insecticide	Anabasis aphylla L.	
insecticide	Annona glabra L.	alligator apple
insecticide	Annona muricata L.	soursop
insecticide	Annona reticulata L.	bullock's heart
insecticide	Annona squamosa L.	custardapple
insecticide	Archidendron jiringa (Jack) Nielsen	djenkol tree
insecticide	Asimina triloba (L.) Dunal	papaw
insecticide	Delphinium elatum L.	bee barkspur
insecticide	Derris elliptica (Sweet) Benth.	derris
insecticide	Derris ferruginea (Roxb.) Benth.	Indian tuba root
insecticide	Derris malaccensis (Benth.) Prain	cocos
insecticide	Derris scandens (Roxb.) Benth.	
insecticide	Houttuynia cordata Thunb.	heart leaf
insecticide	Lonchocarpus nicou (Aubl.) DC.	beans
insecticide	Lonchocarpus urucu Killip & Sm.	
insecticide	Macleaya cordata (Willd.) R. Br.	plume poppy
insecticide	Nigella sativa L.	black caraway
insecticide	Pterocarya stenoptera C. DC.	wingnut
insecticide	Rollinia mucosa (Jacq.) Baill.	biribá
insecticide	Tephrosia densiflora Hook.f.	fish poison bean
insecticide	Tephrosia multifolia Rose	
insecticide	Tephrosia vogelii Hook.f.	cocosnut
insecticide	Trigonella caerulea subsp. caerulea	alfalfa
invasive plant	Heracleum mantegazzianum Sommier & Levier	cartwheel flower
invertebrate food	Acacia catechu (L.f.) Willd.	catechu tree
invertebrate food	Acacia glauca (L.) Moench	redwood
invertebrate food	Acacia nilotica (L.) Delile	black babul
invertebrate food	Albizia chinensis (Osb.) Merr.	Chinese albizia
invertebrate food	Albizia julibrissin Durazz.	silk tree
invertebrate food	Albizia lucida Benth.	tapria siris
invertebrate food	Albizia saman (Jacq.) F. Muell.	cow tamarind (Hawaii)
invertebrate food	Butea monosperma (Lam.) Taub.	butea tree
invertebrate food	Castanea crenata Siebold & Zucc.	Japanese chestnut
invertebrate food	Castanea sativa Mill.	chestnut
invertebrate food	Cudrania tricuspidata (Carr.) Bur. ex Lavall.	silk-thorn
invertebrate food	Dalbergia assamica Benth.	
invertebrate food	Dichrostachys cinerea (L.) Wight & Arnott	sickle bush
invertebrate food	Ficus benghalensis L.	Bengal banyan
invertebrate food	Ficus benjamina L., , p.p., excl. syn.	Malayan banyan
invertebrate food	Ficus cunia Buch.-Ham. ex Roxb.	
invertebrate food	Ficus drupacea Thunb.	brown-woolly fig
invertebrate food	Ficus elastica Roxb.	India rubber tree
invertebrate food	Ficus racemosa L.	cluster fig
invertebrate food	Ficus religiosa L.	bo tree
invertebrate food	Ficus rumphii Blume	
invertebrate food	Ficus tjakela Burm.f.	coffee
invertebrate food	Ficus virens Aiton	lac insects
invertebrate food	Maclura pomifera (Raf.) C.K. Schneider	bow-wood
invertebrate food	Morus alba L.	white mulberry
invertebrate food	Morus australis Poir.	
invertebrate food	Morus bombycis Koidz.	
invertebrate food	Morus mongolica (Bur.) C.K. Schneider	
invertebrate food	Morus rubra L.	American mulberry
invertebrate food	Morus serrata Roxb.	Himalayan mulberry
invertebrate food	Paraserianthes falcataria (L.) Nielsen	lac insect
invertebrate food	Pithecellobium dulce (Roxb.) Benth.	Madras thorn
invertebrate food	Quercus aliena Blume	
invertebrate food	Quercus dentata Thunb.	daimio oak
invertebrate food	Quercus mongolica Fisch. ex Turcz.	Mongolian oak
invertebrate food	Streblus asper (Retz.) Lour.	Siamese rough-bush
invertebrate food	Xylia xylocarpa (Roxb.) Taub.	ironwood
latex	Ficus thonningii Blume	small fig tree
leaf vegetable	Albizia julibrissin Durazz.	silk tree
leaf vegetable	Allaeanthus luzonicus (Blanco) F. -Vill.	
leaf vegetable	Alternanthera sessilis (L.) DC.	
leaf vegetable	Amaranthus cruentus L.	African spinach
leaf vegetable	Amaranthus dubius Mart. ex Thell.	Malabar spinach
leaf vegetable	Amaranthus hybridus L.	green amaranth
leaf vegetable	Amaranthus lividus convar. ascendens (Lois.) Thell.	green amaranth
leaf vegetable	Amaranthus lividus convar. lividus	Chinese spinach
leaf vegetable	Amaranthus lividus convar. oleraceus (L.) Thell.	
leaf vegetable	Amaranthus lividus L., emend. Thell.	
leaf vegetable	Amaranthus viridis L., , p.p.	green amaranth
leaf vegetable	Anredera cordifolia (Ten.) Steenis	basell potatoes [-> for the bulbs]
leaf vegetable	Aptenia cordifolia (L.f.) N.E. Br. ex Schwantes	baby sunrose
leaf vegetable	Artocarpus integer (Thunb.) Merr., , p.p.	champedak
leaf vegetable	Atriplex halimus L.	shrubby orache
leaf vegetable	Atriplex hortensis L.	French spinach
leaf vegetable	Bauhinia malabarica Roxb.	
leaf vegetable	Bauhinia variegata L.	mountain ebony
leaf vegetable	Beta vulgaris subsp. maritima (L.) Arcang.	sea beet
leaf vegetable	Brosimum alicastrum O. Sw.	breadnut-tree
leaf vegetable	Carpobrotus edulis (L.) N.E. Br.	hottentot fig
leaf vegetable	Celosia argentea L.	green soko
leaf vegetable	Celosia trigyna L.	silver spinach
leaf vegetable	Cercis siliquastrum L.	caper [-> for the buds]
leaf vegetable	Chamaecrista mimosoides (L.) Greene	mountain flat-bean
leaf vegetable	Chenopodium album L.	lamb's quarters
leaf vegetable	Chenopodium berlandieri subsp. nuttalliae (Safford) Wilson & Heiser	
leaf vegetable	Chenopodium bonus-henricus L.	allgood
leaf vegetable	Desmodium repandum (Vahl) DC.	
leaf vegetable	Digera muricata (L.) Mart.	
leaf vegetable	Dolichos bracteatus Baker	
leaf vegetable	Entada phaseoloides (Stickm.) Merrill	elephant creeper
leaf vegetable	Erythrina berteroana Urb.	
leaf vegetable	Erythrina fusca Lour.	betel pepper
leaf vegetable	Erythrina mexicana Krukoff	
leaf vegetable	Erythrina subumbrans (Hassk.) Merrill	betel pepper
leaf vegetable	Fagopyrum acutatum (Lehm.) Mansf. ex Hammer	common buckwheat
leaf vegetable	Fagopyrum tataricum subsp. tataricum	
leaf vegetable	Ficus annulata Blume	
leaf vegetable	Ficus glumosa Del.	
leaf vegetable	Ficus racemosa L.	cluster fig
leaf vegetable	Ficus rumphii Blume	
leaf vegetable	Geum urbanum L.	herb bennet
leaf vegetable	Girardinia diversifolia (Link) Friis	Himalayan nettle
leaf vegetable	Gnetum buchholzianum Engl.	
leaf vegetable	Gomphrena globosa L.	bachelor's button
leaf vegetable	Humulus lupulus L.	hop
leaf vegetable	Hylotelephium telephium (L.) H. Ohba subsp. telephium	livelong
leaf vegetable	Iresine herbstii Hook.	
