crop,country,year,c_area_harvested,c_feed,c_production,c_yield,vap_gross_production_value_2004_2006_i,vap_gross_production_value_2014_2006_us,vap_gross_production_value_us,vap_net_production_value_2004_2006_i
Plums,World,2012,2565813,NA,10873542,42379,6488981.896,6698.465612,8367.074264,6486356.117
Plums,World,2013,2663137,NA,11325235,42526,6758538.072,6802.598777,23535.3374,6750618.96
Pomegranate,World,2010,349197.385,NA,2175591.387,4792.538466,759355.3546,467.6536782,755.6715119,759328.4562
Pomegranate,World,2011,371796.6158,NA,2256265.233,4668.076928,787513.2725,490.7866046,863.6266741,787486.8399
Pomegranate,World,2012,387743.1542,NA,2348646.618,4659.38462,819757.536,477.9450002,863.7021724,819729.7905
Pomegranate,World,2013,393677.2312,NA,2425920.926,4740.153851,846728.8932,491.9290731,869.6746549,846701.1477
Pongamia oil,World,2010,135456.7495,NA,237536.749,1461.333327,73997.44883,54.14113437,82.71495409,71271.54422
Pongamia oil,World,2011,137594.4994,NA,277560.9989,1680.999993,86465.79837,61.55537467,124.9511183,83067.24368
Pongamia oil,World,2012,141330.9161,NA,302028.2488,1780.833326,94087.84544,65.40752041,136.7957125,90970.28258
Pongamia oil,World,2013,143953.8328,NA,310679.9154,1798.499993,96783.01117,66.11323949,139.2151929,91775.02744
Poppies,World,2010,148845,NA,97175,6529,78895.8153,111.304245,157.08755,75793.36545
Poppies,World,2011,128918,NA,107185,8314,87022.91879,127.035833,179.365173,81310.44559
Poppies,World,2012,72645,NA,49983,6880,40580.38905,44.129146,88.40143,33154.41584
Poppies,World,2013,94888,NA,69837,7360,56700.21834,71.37961,152.128425,54480.20216
Potatoes,World,2010,18686637,NA,332513046,177942,56121884.34,55312.71235,92224.75253,45037972.65
Potatoes,World,2011,19350087,NA,374484314,193531,63205837.01,62186.15172,121516.6681,49990681.94
Potatoes,World,2012,19449220,NA,369073364,189763,62292571.45,60720.50678,97016.27707,49240542.85
Potatoes,World,2013,19358992,NA,374721105,193564,63245802.87,61652.50419,116553.8519,49870226.15
Prickly pear,World,2010,349197.385,NA,2175591.387,4792.538466,759355.3546,467.6536782,755.6715119,759328.4562
Prickly pear,World,2011,371796.6158,NA,2256265.233,4668.076928,787513.2725,490.7866046,863.6266741,787486.8399
Prickly pear,World,2012,387743.1542,NA,2348646.618,4659.38462,819757.536,477.9450002,863.7021724,819729.7905
Prickly pear,World,2013,393677.2312,NA,2425920.926,4740.153851,846728.8932,491.9290731,869.6746549,846701.1477
Proso millet,World,2010,36016793,NA,32805831,9108,5952552.405,6596.710296,10175.82913,5093102.074
Proso millet,World,2011,33977510,NA,27058875,7964,4909778.765,4760.261035,9076.185389,4166890.002
Proso millet,World,2012,31252411,NA,26649147,8527,4835434.502,4694.360564,9792.355746,4138557.881
Proso millet,World,2013,31216989,NA,26413944,8461,4792757.375,4439.758983,8938.717089,4101570.047
Pumpkin,World,2010,1736070,NA,22763108,131119,3991260.647,4201.394874,8028.022937,3857998.12
Pumpkin,World,2011,1780650,NA,23661986,132884,4148868.992,4364.476176,8561.915827,3967987.717
Pumpkin,World,2012,1821600,NA,23917255,131298,4193627.511,4438.297014,8900.281181,4030266.007
Pumpkin,World,2013,1851136,NA,24522500,132473,4299750.67,4472.907438,9673.60717,4130388.704
Purging croton,World,2010,135456.7495,NA,237536.749,1461.333327,73997.44883,54.14113437,82.71495409,71271.54422
Purging croton,World,2011,137594.4994,NA,277560.9989,1680.999993,86465.79837,61.55537467,124.9511183,83067.24368
Purging croton,World,2012,141330.9161,NA,302028.2488,1780.833326,94087.84544,65.40752041,136.7957125,90970.28258
Purging croton,World,2013,143953.8328,NA,310679.9154,1798.499993,96783.01117,66.11323949,139.2151929,91775.02744
Pyrethrum,World,2010,15491,NA,5468,3530,5204.438002,0.830008,1.879769,5204.438002
Pyrethrum,World,2011,17739,NA,7459,4205,7099.796937,0.879242,1.722044,7099.796937
Pyrethrum,World,2012,19447,NA,8195,4214,7800.250987,0.827058,1.467252,7800.250987
Pyrethrum,World,2013,21731,NA,8738,4021,8317.373025,0.844182,1.479394,8317.373025
Quinces,World,2010,63892,NA,537350,84103,212155.3627,203.229415,324.544707,212094.8371
Quinces,World,2011,68777,NA,572467,83235,226020.3175,210.372258,350.25742,225959.8748
Quinces,World,2012,72914,NA,602948,82693,238054.704,222.919384,348.186604,237974.1019
Quinces,World,2013,81705,NA,676754,82829,267194.5825,246.09588,425.250525,267122.9823
Quinoa,World,2010,96438,NA,80069,8303,51663.75764,32.36337,83.348799,50567.23382
Quinoa,World,2011,101564,NA,84644,8334,54615.29571,34.479198,96.545479,52822.77073
Quinoa,World,2012,172577,NA,97862,5671,63144.39827,40.185099,119.73815,61608.26747
Quinoa,World,2013,195467,NA,118175,6046,76251.17928,48.560965,193.819817,74300.56028
Radish,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Radish,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Radish,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Radish,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Rambutan,World,2010,152651.2107,NA,1063999.685,3668.473688,434826.8866,320.2236569,541.8221525,434805.372
Rambutan,World,2011,166568.316,NA,1097037.896,3466.368425,448328.6626,339.6871685,660.7908894,448310.6114
Rambutan,World,2012,168156.2107,NA,1186640.159,3714.105267,484946.5975,365.7268354,703.3394857,484928.5463
Rambutan,World,2013,168826.4212,NA,1223336.843,3813.736846,499943.5113,377.9150018,709.9813649,499926.9597
Ramie,World,2010,98825,NA,192526,19481,114446.6417,107.629278,160.968543,114428.2138
Ramie,World,2011,85141,NA,161770,19000,96163.61428,90.457261,219.345671,96145.18639
Ramie,World,2012,69930,NA,133289,19060,79233.45081,74.565585,202.687346,79215.02292
Ramie,World,2013,63600,NA,122758,19302,72973.24758,68.667652,98.653073,72954.8197
Rapeseed and Mustards,World,2010,32886293,NA,60473711,26536,16950156.85,16405.39269,28874.92768,15630906.1
Rapeseed and Mustards,World,2011,34476640,NA,63378722,26994,17755940.1,17244.3127,37094.61708,16795464.12
Rapeseed and Mustards,World,2012,35305580,NA,63195153,25801,17689650.57,17048.28407,38636.696,16280238
Rapeseed and Mustards,World,2013,37046669,NA,73622344,28082,20604838.63,19757.03954,42270.5985,18698766.53
Raspberries,World,2010,106356,NA,521694,49052,1009476.576,829.317638,1202.461137,1009476.576
Raspberries,World,2011,106806,NA,597424,55936,1156013.956,970.522592,1340.206983,1156013.956
Raspberries,World,2012,102175,NA,566558,55450,1096288.391,914.847451,1384.676951,1096288.391
Raspberries,World,2013,92597,NA,584524,63126,1131051.663,1003.668776,1521.647309,1131051.663
Rhubarb,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Rhubarb,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Rhubarb,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Rhubarb,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Rice (African),World,2010,855419687,NA,701108595,43364,195370921,185816.2885,248136.6236,179580122.1
Rice (African),World,2011,868898633,804025145,726375708,44640,202411854.9,191591.3821,332021.448,186636999.2
Rice (African),World,2012,868898965,794825594,736261173,45396,205166538.4,194726.9698,349330.7121,189688422.4
Rice (African),World,2013,886849103,861868117,741986874,45097,206762062.2,196144.7619,337738.5879,191412445.3
Rice (Asian),World,2010,855419687,NA,701108595,43364,195370921,185816.2885,248136.6236,179580122.1
Rice (Asian),World,2011,868898633,804025145,726375708,44640,202411854.9,191591.3821,332021.448,186636999.2
Rice (Asian),World,2012,868898965,794825594,736261173,45396,205166538.4,194726.9698,349330.7121,189688422.4
Rice (Asian),World,2013,886849103,861868117,741986874,45097,206762062.2,196144.7619,337738.5879,191412445.3
Rice bean,World,2010,32486941,NA,46510911,231884,23835651.47,19749.88248,33788.66193,21302312.54
Rice bean,World,2011,32210303,NA,46191613,229717,23504602.44,19222.51469,41868.44617,21279052.06
Rice bean,World,2012,30844784,NA,47256489,237545,23964544.99,19624.754,38113.73763,21571142.16
Rice bean,World,2013,31027121,NA,47828399,241313,24162824.91,19590.84717,41088.62885,21730034.48
Roselle,World,2010,174067,NA,260086,14942,124831.793,66.835083,111.560907,124831.793
Roselle,World,2011,177187,NA,273679,15446,131356.1471,72.206967,134.392861,131356.1471
Roselle,World,2012,167191,NA,260262,15567,124916.5737,68.003031,119.172125,124916.5737
Roselle,World,2013,178613,NA,253350,14184,121598.7533,65.21577,105.200735,121598.7533
"Rubber, natural",World,2010,9473015,NA,10838844,11442,12397849.01,10217.24281,21494.37837,12397849.01
"Rubber, natural",World,2011,9628678,NA,11593272,12040,13260790.34,10941.50164,30875.13197,13260790.34
"Rubber, natural",World,2012,10318706,NA,12663007,12272,14484391.14,12254.90732,25948.37507,14484391.14
"Rubber, natural",World,2013,10663401,NA,13005417,12196,14876051.31,12598.70531,23332.83032,14876051.31
Runner bean,World,2010,32486941,NA,46510911,231884,23835651.47,19749.88248,33788.66193,21302312.54
Runner bean,World,2011,32210303,NA,46191613,229717,23504602.44,19222.51469,41868.44617,21279052.06
Runner bean,World,2012,30844784,NA,47256489,237545,23964544.99,19624.754,38113.73763,21571142.16
Runner bean,World,2013,31027121,NA,47828399,241313,24162824.91,19590.84717,41088.62885,21730034.48
Rye,World,2010,5023380,NA,11936752,23762,1337692.164,1463.329837,2186.219096,608525.411
Rye,World,2011,5137335,NA,13105737,25511,1468694.416,1606.224593,2757.779333,824033.27
Rye,World,2012,5278323,NA,14496501,27464,1624550.41,1741.077356,3448.907254,839031.471
Rye,World,2013,5730500,NA,16660623,29074,1867072.71,1974.340775,4939.952596,817867.5198
Safflower,World,2010,834754,NA,664656,7962,209486.3798,183.025799,256.070448,156988.1882
Safflower,World,2011,803991,NA,678177,8435,213747.9802,178.068499,310.927006,149907.8614
Safflower,World,2012,968499,NA,843899,8713,265980.1926,213.305862,387.154809,211660.4104
Safflower,World,2013,896800,NA,721525,8046,227410.369,189.518228,305.8477,159539.4338
Saffron,World,2010,154598.8336,NA,350604.834,3779.666674,243725.3745,200.6237266,357.793843,243725.3076
Saffron,World,2011,168136.3337,NA,404599.3341,4010.666675,281260.0498,243.9476545,414.0869158,281259.9861
Saffron,World,2012,163164.3337,NA,378190.6674,3863.166674,262901.867,233.961333,393.5639956,262901.7928
Saffron,World,2013,163810.0003,NA,389855.8341,3966.500008,271010.9564,247.3398358,388.3262583,271010.8823
Sago palm,World,2010,121897.1,NA,895008.5,7342.3,153056.2913,150.6180712,206.9069745,147797.506
Sago palm,World,2011,125784.3,NA,940064.3,7473.6,160761.3287,154.5190898,245.2447779,155491.0836
Sago palm,World,2012,127396,NA,979867.6,7691.5,167568.1425,184.8170567,290.8690011,162605.601
Sago palm,World,2013,128643.2,NA,980930.1,7625.2,167749.8372,184.8986414,270.7665689,162807.4804
Salsify,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Salsify,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Salsify,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Salsify,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Sapodilla,World,2010,152651.2107,NA,1063999.685,3668.473688,434826.8866,320.2236569,541.8221525,434805.372
Sapodilla,World,2011,166568.316,NA,1097037.896,3466.368425,448328.6626,339.6871685,660.7908894,448310.6114
Sapodilla,World,2012,168156.2107,NA,1186640.159,3714.105267,484946.5975,365.7268354,703.3394857,484928.5463
Sapodilla,World,2013,168826.4212,NA,1223336.843,3813.736846,499943.5113,377.9150018,709.9813649,499926.9597
Savory,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Savory,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Savory,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Savory,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Service tree,World,2010,349197.385,NA,2175591.387,4792.538466,759355.3546,467.6536782,755.6715119,759328.4562
Service tree,World,2011,371796.6158,NA,2256265.233,4668.076928,787513.2725,490.7866046,863.6266741,787486.8399
Service tree,World,2012,387743.1542,NA,2348646.618,4659.38462,819757.536,477.9450002,863.7021724,819729.7905
Service tree,World,2013,393677.2312,NA,2425920.926,4740.153851,846728.8932,491.9290731,869.6746549,846701.1477
Sesame,World,2010,8221041,NA,4321616,5257,2925414.251,1908.994912,3964.363358,2877487.904
Sesame,World,2011,8386582,NA,4712193,5619,3189806.214,1979.757932,3756.219943,3143149.525
Sesame,World,2012,8544712,NA,5406592,6327,3659862.385,2188.276828,4109.073155,3599350.221
Sesame,World,2013,10067667,NA,6005553,5965,4065315.164,1928.028405,5044.788753,3995778.238
Shala tree,World,2010,135456.7495,NA,237536.749,1461.333327,73997.44883,54.14113437,82.71495409,71271.54422
Shala tree,World,2011,137594.4994,NA,277560.9989,1680.999993,86465.79837,61.55537467,124.9511183,83067.24368
Shala tree,World,2012,141330.9161,NA,302028.2488,1780.833326,94087.84544,65.40752041,136.7957125,90970.28258
Shala tree,World,2013,143953.8328,NA,310679.9154,1798.499993,96783.01117,66.11323949,139.2151929,91775.02744
Sisal,World,2010,419832,NA,389878,9287,231072.8319,142.507134,191.831348,231072.8319
Sisal,World,2011,432137,NA,408518,9453,242120.322,149.913856,249.011861,242120.322
Sisal,World,2012,398660,NA,228795,5739,135602.515,82.452753,135.853819,135602.515
Sisal,World,2013,300764,NA,266947,8876,158214.1987,90.190894,134.062858,158214.1987
Snake plant,World,2010,46992.375,NA,34516.75,918.125,17214.66184,5.475253625,10.49018263,17214.66184
Snake plant,World,2011,47854.5,NA,35163.25,918.5,17537.1039,5.507465,12.78784088,17537.1039
Snake plant,World,2012,48634.375,NA,35517.75,912.875,17713.90331,5.609353625,11.68826275,17713.90331
Snake plant,World,2013,48436.375,NA,35674.5,920.625,17792.04112,5.6078515,11.1728165,17792.04112
Sorghum,World,2010,42175294,NA,60123538,14256,9247240.587,10302.99538,14156.54843,5064875.346
Sorghum,World,2011,42173015,NA,56651554,13433,8713235.596,9719.308967,15495.89465,4737503.227
Sorghum,World,2012,39261445,NA,57183553,14565,8795059.232,8886.924652,15952.04156,5047994.473
Sorghum,World,2013,43891889,NA,61752570,14069,9497792.252,9012.902836,16200.44767,5645667.838
Sorrel,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Sorrel,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Sorrel,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Sorrel,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Soursop,World,2010,152651.2107,NA,1063999.685,3668.473688,434826.8866,320.2236569,541.8221525,434805.372
Soursop,World,2011,166568.316,NA,1097037.896,3466.368425,448328.6626,339.6871685,660.7908894,448310.6114
Soursop,World,2012,168156.2107,NA,1186640.159,3714.105267,484946.5975,365.7268354,703.3394857,484928.5463
Soursop,World,2013,168826.4212,NA,1223336.843,3813.736846,499943.5113,377.9150018,709.9813649,499926.9597
Soybeans,World,2010,102767841,NA,264942943,25781,72672259.71,59164.15552,102063.599,66197298.09
Soybeans,World,2011,103757324,NA,261436988,25197,71710597.24,58436.76721,114336.9854,66068418.35
Soybeans,World,2012,105350564,NA,241185392,22894,66155705.96,54324.11001,120674.3411,60668333.84
Soybeans,World,2013,111018715,NA,277537300,24999,76126816.03,61337.46832,124809.0261,69440213.3
Spinach,World,2010,844718,NA,20335174,240733,4762253.739,5309.919558,7717.435788,4762253.739
Spinach,World,2011,863290,NA,21184463,245392,4961147.094,5536.796484,11785.56747,4961147.094
Spinach,World,2012,884621,NA,22141613,250295,5185300.067,5691.667201,19161.72976,5185300.067
Spinach,World,2013,919494,NA,23274869,253127,5450695.127,5874.481888,12219.89821,5450695.127
Strawberries,World,2010,317621,NA,6567872,206784,8914435.407,9475.460962,12348.80481,8914435.407
Strawberries,World,2011,338249,NA,6726355,198858,9129540.351,9476.078096,20216.91651,9129540.351
Strawberries,World,2012,345348,NA,7382136,213759,10019618.28,10177.17161,13800.14737,10019618.28
Strawberries,World,2013,369705,NA,7877787,213083,10692355.03,10629.49085,15333.62175,10692355.03
Strawberry tree,World,2010,349197.385,NA,2175591.387,4792.538466,759355.3546,467.6536782,755.6715119,759328.4562
Strawberry tree,World,2011,371796.6158,NA,2256265.233,4668.076928,787513.2725,490.7866046,863.6266741,787486.8399
Strawberry tree,World,2012,387743.1542,NA,2348646.618,4659.38462,819757.536,477.9450002,863.7021724,819729.7905
Strawberry tree,World,2013,393677.2312,NA,2425920.926,4740.153851,846728.8932,491.9290731,869.6746549,846701.1477
Sugar apple,World,2010,152651.2107,NA,1063999.685,3668.473688,434826.8866,320.2236569,541.8221525,434805.372
Sugar apple,World,2011,166568.316,NA,1097037.896,3466.368425,448328.6626,339.6871685,660.7908894,448310.6114
Sugar apple,World,2012,168156.2107,NA,1186640.159,3714.105267,484946.5975,365.7268354,703.3394857,484928.5463
Sugar apple,World,2013,168826.4212,NA,1223336.843,3813.736846,499943.5113,377.9150018,709.9813649,499926.9597
Sugar beets,World,2010,4694052,NA,228306986,486375,9820396.695,10901.10026,12153.24752,9373140.928
Sugar beets,World,2011,5073089,NA,278726573,549422,11989144.8,12942.13382,16274.33284,11280251.66
Sugar beets,World,2012,4834267,NA,269539263,557560,11593961.87,12490.21237,15360.61431,10940555.2
Sugar beets,World,2013,4352472,NA,247680490,569057,10653728.6,11615.34904,13616.65172,10281835.69
Sugarcane,World,2010,23679835,NA,1683040035,710748,55265985.62,43231.32723,78997.18948,53584801.06
Sugarcane,World,2011,25537996,NA,1794327152,702611,58920320.7,45638.82848,86373.31868,56934973.32
Sugarcane,World,2012,26062039,NA,1830940831,702532,60122604.07,47296.45063,106859.2641,58244847.74
Sugarcane,World,2013,26911359,NA,1901685780,706648,62445655.95,48934.87005,85974.95228,60609448.21
Sunflowers,World,2010,23069510,NA,31453155,13634,8656380.174,7484.488985,13111.10553,7983652.703
Sunflowers,World,2011,25649159,NA,40135571,15648,11045911.19,9207.207381,20113.16432,10147031.06
Sunflowers,World,2012,25071000,NA,36607614,14602,10074964.36,8380.648873,19755.27311,9191067.522
Sunflowers,World,2013,26160203,NA,45295576,17315,12466021.87,9921.769671,21039.06785,11328586.73
Sunn hemp,World,2010,174067,NA,260086,14942,124831.793,66.835083,111.560907,124831.793
Sunn hemp,World,2011,177187,NA,273679,15446,131356.1471,72.206967,134.392861,131356.1471
Sunn hemp,World,2012,167191,NA,260262,15567,124916.5737,68.003031,119.172125,124916.5737
Sunn hemp,World,2013,178613,NA,253350,14184,121598.7533,65.21577,105.200735,121598.7533
Sweetpotatoes,World,2010,8316374,NA,102433607,123171,7736605.497,13315.40974,32776.95361,4728977.206
Sweetpotatoes,World,2011,8342231,NA,105401235,126347,7960744.497,13757.63701,33595.27539,4904285.497
Sweetpotatoes,World,2012,8111367,NA,101813946,125520,7689803.684,13276.42181,31534.81628,4926056.6
Sweetpotatoes,World,2013,8367051,NA,103399006,123579,7809520.148,13554.25262,27586.39006,5098499.235
Sword bean,World,2010,690322.2864,NA,513581.5719,1062.857144,285462.4954,214.0679524,331.9086469,213325.9806
Sword bean,World,2011,713747.1436,NA,520060.4291,1040.857144,289063.5903,211.8113391,361.9053556,205525.4944
Sword bean,World,2012,839709.7151,NA,602524.1435,1025.000001,334899.2246,253.6538037,432.715917,219389.5994
Sword bean,World,2013,863478.4294,NA,651756.1435,1078.285715,362263.6324,277.1598387,467.0284002,258498.6504
Tallowtree,World,2010,397954,NA,957271,24055,NA,NA,NA,NA
Tallowtree,World,2011,395000,NA,950000,24051,NA,NA,NA,NA
Tallowtree,World,2012,406737,NA,985000,24217,NA,NA,NA,NA
Tallowtree,World,2013,405000,NA,995000,24568,NA,NA,NA,NA
Tamarind,World,2010,349197.385,NA,2175591.387,4792.538466,759355.3546,467.6536782,755.6715119,759328.4562
Tamarind,World,2011,371796.6158,NA,2256265.233,4668.076928,787513.2725,490.7866046,863.6266741,787486.8399
Tamarind,World,2012,387743.1542,NA,2348646.618,4659.38462,819757.536,477.9450002,863.7021724,819729.7905
Tamarind,World,2013,393677.2312,NA,2425920.926,4740.153851,846728.8932,491.9290731,869.6746549,846701.1477
Taro,World,2010,1355872,NA,9465410,69810,2007490.51,2531.375343,3384.73314,1872772.01
Taro,World,2011,1255771,NA,9548644,76038,2025143.282,2553.311969,3907.70727,1884876.713
Taro,World,2012,1432461,NA,9865741,68873,2092395.345,2644.229879,3496.069491,1945310.245
Taro,World,2013,1419767,NA,9642307,67915,2045007.928,2624.973405,3959.162257,1900526.434
Tarragon,World,2010,1022264.064,NA,14428949.62,7841.500063,2719005.697,2638.463669,4314.725049,2462669.932
Tarragon,World,2011,1020710.175,NA,14488486.39,7885.833396,2730224.867,2662.436172,4967.716247,2468384.568
Tarragon,World,2012,1057127.62,NA,15105593.34,7938.500064,2846513.113,2693.238423,5132.461632,2563851.158
Tarragon,World,2013,1097662.12,NA,15441461.9,7815.333396,2909804.527,2763.818789,5301.197745,2615152.621
Tea,World,2010,3156606,NA,4622149,14643,4915549.395,6496.951083,10283.5462,4915549.395
Tea,World,2011,3403067,NA,4839876,14222,5147097.047,6812.317789,12040.04792,5147097.047
Tea,World,2012,3508496,NA,5042073,14371,5362128.226,7205.440165,12539.58896,5362128.226
Tea,World,2013,3627510,NA,5329138,14691,5667415.975,7614.227282,13608.46959,5667415.975
Teff,World,2010,36016793,NA,32805831,9108,5952552.405,6596.710296,10175.82913,5093102.074
Teff,World,2011,33977510,NA,27058875,7964,4909778.765,4760.261035,9076.185389,4166890.002
Teff,World,2012,31252411,NA,26649147,8527,4835434.502,4694.360564,9792.355746,4138557.881
Teff,World,2013,31216989,NA,26413944,8461,4792757.375,4439.758983,8938.717089,4101570.047
Tepary bean,World,2010,32486941,NA,46510911,231884,23835651.47,19749.88248,33788.66193,21302312.54
Tepary bean,World,2011,32210303,NA,46191613,229717,23504602.44,19222.51469,41868.44617,21279052.06
Tepary bean,World,2012,30844784,NA,47256489,237545,23964544.99,19624.754,38113.73763,21571142.16
Tepary bean,World,2013,31027121,NA,47828399,241313,24162824.91,19590.84717,41088.62885,21730034.48
Thyme,World,2010,154598.8336,NA,350604.834,3779.666674,243725.3745,200.6237266,357.793843,243725.3076
Thyme,World,2011,168136.3337,NA,404599.3341,4010.666675,281260.0498,243.9476545,414.0869158,281259.9861
Thyme,World,2012,163164.3337,NA,378190.6674,3863.166674,262901.867,233.961333,393.5639956,262901.7928
Thyme,World,2013,163810.0003,NA,389855.8341,3966.500008,271010.9564,247.3398358,388.3262583,271010.8823
Tobacco,World,2010,3948518,NA,6942801,17583,11058243.79,9603.789222,15432.99092,11058243.79
Tobacco,World,2011,4220313,NA,7480249,17724,11914271.15,9839.848307,17300.41646,11914271.15
Tobacco,World,2012,4172892,NA,7591235,18192,12091045.28,10131.13131,20096.94343,12091045.28
Tobacco,World,2013,4262548,NA,7615414,17866,12129557.2,10153.0438,20322.26152,12129557.2
Tomatoes,World,2010,4421753,NA,153240438,346560,56632149.18,60944.88337,89661.49552,56019458.7
Tomatoes,World,2011,4572126,NA,159440489,348723,58923464.98,62110.64967,83908.65432,58276499.92
Tomatoes,World,2012,4811121,NA,163355685,339538,60370380.5,63624.77343,89016.90299,59682984.14
Tomatoes,World,2013,4831159,NA,164972148,341475,60967767.06,63682.83741,98665.0945,60276679.55
Triticale,World,2010,4006643,NA,13740395,34294,1883615.845,1519.064277,2293.441928,168209.6189
Triticale,World,2011,3847757,NA,13556983,35233,1858472.604,1475.294418,3043.382668,154176.8392
Triticale,World,2012,3639362,NA,13651756,37511,1871464.639,1480.632268,3229.976028,106502.6397
Triticale,World,2013,3807485,NA,14463671,37987,1982766.823,1586.178945,3035.820389,167490.6838
Tung nuts,World,2010,173120,NA,495862,28643,68292.62873,60.71464,106.490185,68292.62873
Tung nuts,World,2011,176300,NA,500607,28395,68946.11265,61.305993,133.767874,68946.11265
Tung nuts,World,2012,173053,NA,491479,28401,67688.99263,60.1258,127.70688,67688.99263
Tung nuts,World,2013,173154,NA,483008,27895,66522.31095,59.080012,217.805546,66522.31095
Turmeric,World,2010,154598.8336,NA,350604.834,3779.666674,243725.3745,200.6237266,357.793843,243725.3076
Turmeric,World,2011,168136.3337,NA,404599.3341,4010.666675,281260.0498,243.9476545,414.0869158,281259.9861
Turmeric,World,2012,163164.3337,NA,378190.6674,3863.166674,262901.867,233.961333,393.5639956,262901.7928
Turmeric,World,2013,163810.0003,NA,389855.8341,3966.500008,271010.9564,247.3398358,388.3262583,271010.8823
Turnips,World,2010,1168725,NA,34956864,299103,8721702.616,9153.096705,10765.01962,8329087.815
Turnips,World,2011,1204414,NA,36565572,303596,9123073.772,9560.503232,12572.87713,8611916.076
Turnips,World,2012,1192622,NA,37291861,312688,9304282.058,9700.892729,12749.25256,8855301.252
Turnips,World,2013,1141554,NA,38033338,333171,9489279.878,9869.391372,14694.02892,9053870.823
Ulluco,World,2010,121897.1,NA,895008.5,7342.3,153056.2913,150.6180712,206.9069745,147797.506
Ulluco,World,2011,125784.3,NA,940064.3,7473.6,160761.3287,154.5190898,245.2447779,155491.0836
Ulluco,World,2012,127396,NA,979867.6,7691.5,167568.1425,184.8170567,290.8690011,162605.601
Ulluco,World,2013,128643.2,NA,980930.1,7625.2,167749.8372,184.8986414,270.7665689,162807.4804
Vanilla,World,2010,85844,NA,8282,965,137484.6659,56.744423,22.487048,137484.6659
Vanilla,World,2011,94586,NA,8629,912,143248.399,56.035232,18.83971,143248.399
Vanilla,World,2012,98692,NA,8079,819,134124.5358,57.225074,16.519255,134124.5358
Vanilla,World,2013,95838,NA,7627,796,126616.214,58.339972,16.218146,126616.214
Velvet bean,World,2010,690322.2864,NA,513581.5719,1062.857144,285462.4954,214.0679524,331.9086469,213325.9806
Velvet bean,World,2011,713747.1436,NA,520060.4291,1040.857144,289063.5903,211.8113391,361.9053556,205525.4944
Velvet bean,World,2012,839709.7151,NA,602524.1435,1025.000001,334899.2246,253.6538037,432.715917,219389.5994
Velvet bean,World,2013,863478.4294,NA,651756.1435,1078.285715,362263.6324,277.1598387,467.0284002,258498.6504
Velvet leaf,World,2010,174067,NA,260086,14942,124831.793,66.835083,111.560907,124831.793
Velvet leaf,World,2011,177187,NA,273679,15446,131356.1471,72.206967,134.392861,131356.1471
Velvet leaf,World,2012,167191,NA,260262,15567,124916.5737,68.003031,119.172125,124916.5737
Velvet leaf,World,2013,178613,NA,253350,14184,121598.7533,65.21577,105.200735,121598.7533
Vetch,World,2010,501192,NA,746025,14885,131387.6709,169.470986,221.047197,56819.14308
Vetch,World,2011,581500,NA,940049,16166,165558.6936,192.686901,297.777779,76623.14851
Vetch,World,2012,659731,NA,945145,14326,166456.0487,191.031788,356.971571,80213.97897
Vetch,World,2013,553299,NA,932990,16862,164315.3426,201.228217,332.527048,83912.73255
Walnuts,World,2010,1014747,NA,2767609,27274,4297059.692,5349.571987,9989.665293,4297059.692
Walnuts,World,2011,1128804,NA,3198938,28339,4966750.448,6158.644816,13828.33858,4966750.448
