"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us"
"Kodo millet","","World","2010",0.0498624383143622,0.0172508439172195,0.00110551593948177,0.00121356518747842,0.00103755767582811,0.00108115426030648,0.0323223453120778,0.0529197080291971,0.0475297060662914,0.0297029702970297,0.0291288796805975
"Kodo millet","","World","2011",0.0470391863645947,0.0142288113024082,0.000916847592305234,0.00120947111316721,0.00104133948861471,0.00125652904355253,0.0309713590921373,0.0492700729927007,0.0456535334584115,0.0277227722772277,0.0259810189259076
"Kodo millet","","World","2012",0.0432664676859909,0.0140133561328886,0.000937313635380063,0.00117164090698299,0.000997314961684141,0.00111834320573283,0.030430964604161,0.0492700729927007,0.0444027517198249,0.0277227722772277,0.0280311416035241
"Kodo millet","","World","2013",0.043217428278236,0.0138896748071396,0.000950863887574675,0.0013673008763598,0.000759862630472609,0.00101152205854532,NA,NA,NA,NA,0.0255874995955851
"Kola nuts","","World","2010",0.000773894241340779,0.000147325086456417,3.37076521535381e-05,7.14543907127843e-05,2.5391784562197e-05,1.03714877963958e-05,0.0202985679546069,0.0273722627737226,0.0250156347717323,0.113861386138614,0.000570374692184506
"Kola nuts","","World","2011",0.000738833459866182,0.000146233949222073,3.68295909276645e-05,7.20780973461323e-05,3.36651772916273e-05,1.39954685571996e-05,0.0213793569305593,0.0291970802919708,0.0262664165103189,0.122772277227723,0.000723781399367316
"Kola nuts","","World","2012",0.000723307036796583,0.000145001884383487,1.7928614272411e-05,6.46895726126259e-05,2.93713568999616e-05,2.64378025026262e-05,0.0215482302080519,0.0291970802919708,0.0262664165103189,0.121782178217822,0.000673996294547279
"Kola nuts","","World","2013",0.000719451389159594,0.000141494469755501,1.87425580647904e-05,6.06354794958643e-05,2.01796013233549e-05,1.85513300850673e-05,NA,NA,NA,NA,0.000658723814269759
"Kumquat","","World","2010",0.00186435584353227,0.00655493515689292,0.0032138871091152,0.00840890878566358,0.00337320091837802,0.00832549180115338,0.0159416373952986,0.00182481751824818,0.00125078173858662,0.00099009900990099,0.0152745292798921
"Kumquat","","World","2011",0.00182563738842862,0.00596829771176832,0.00320198932670042,0.00884240088831817,0.00329253940281849,0.00839836832854803,0.0137125101323967,0.00182481751824818,0.00125078173858662,0.00099009900990099,0.0156597629263332
"Kumquat","","World","2012",0.00190096995953064,0.00676780209630768,0.00324047958147294,0.00894133035585382,0.00318569777352707,0.00796380126417392,0.0153336935963253,0.00182481751824818,0.00125078173858662,0.00099009900990099,0.0184397997889424
"Kumquat","","World","2013",0.00191452494912265,0.00831569200619364,0.0035130660799148,0.00943770488113211,0.00335590373023872,0.00834258491040851,NA,NA,NA,NA,0.0234907576433168
"Lablab","","World","2010",0.00668951680820302,0.00189038710783633,NA,NA,NA,NA,NA,NA,NA,NA,0.00665025599458286
"Lablab","","World","2011",0.00691652792692031,0.00191423542390956,NA,NA,NA,NA,NA,NA,NA,NA,0.00725133997595058
"Lablab","","World","2012",0.00813723565982646,0.00221777981136778,NA,NA,NA,NA,NA,NA,NA,NA,0.00867026544893856
"Lablab","","World","2013",0.00836757911027167,0.0023990000900417,NA,NA,NA,NA,NA,NA,NA,NA,0.00935783034729353
"Leeks and other alliaceous vegetables","","World","2010",0.000177345946965286,0.00110399687823061,0.000804228362616013,0.00295987179470264,0.000748273378967533,0.00280433985501747,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.00796218709919452
"Leeks and other alliaceous vegetables","","World","2011",0.000181802438794179,0.00112191571794024,0.000866350300917615,0.00305313992510483,0.000794205066501092,0.00263575572143513,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.00621877243432196
"Leeks and other alliaceous vegetables","","World","2012",0.000185318900193803,0.00115137431987043,0.000852876526663227,0.00340922043907428,0.000755254562027042,0.00264252911404758,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.00661560454448242
"Leeks and other alliaceous vegetables","","World","2013",0.000179138788505645,0.00115321426646463,0.000912870739413609,0.00391384708288609,0.000774328877091848,0.00299400347669183,NA,NA,NA,NA,0.00726942588371757
"Lemons and limes","","World","2010",0.00143886401417777,0.00773444924872548,0.00643272889621489,0.0180324142736223,0.00679962895540301,0.0192054327268156,0.0177654687922183,0.00182481751824818,0.00125078173858662,0.00297029702970297,0.0257470266961168
"Lemons and limes","","World","2011",0.00132370544107458,0.00791294142138891,0.00677451427378404,0.0177616056511659,0.00707118532756765,0.0195864080185579,0.018136990002702,0.00182481751824818,0.00125078173858662,0.00297029702970297,0.0272037161159239
"Lemons and limes","","World","2012",0.00134724081264686,0.00789204311971793,0.00729715086049687,0.0192923896316129,0.0075832606585043,0.0200492766469688,0.0190489057011619,0.00182481751824818,0.00125078173858662,0.00297029702970297,0.0296652602829962
"Lemons and limes","","World","2013",0.00138864922227787,0.00810951912798041,0.00747499211642176,0.0226006335659959,0.00752311466460162,0.0230613051136828,NA,NA,NA,NA,0.0309336975973758
"Lentils","","World","2010",0.00593527875542596,0.00248428758307214,0.00514846489094558,0.0141770196970153,0.00540107070055118,0.0148900309509528,NA,NA,NA,NA,0.00934906607649993
"Lentils","","World","2011",0.00574803272363047,0.00234181345612744,0.00524685922375322,0.0133486493293015,0.00531294037564161,0.0133306579151558,NA,NA,NA,NA,0.00836845904099309
"Lentils","","World","2012",0.00580262509464282,0.00236154016562583,0.00537583107587525,0.0116493366180283,0.00559036180846743,0.0117168647682674,NA,NA,NA,NA,0.00811202347959478
"Lentils","","World","2013",0.00561580408396926,0.00273042605747069,0.00685193999419538,0.015177621054161,0.0072186787352801,0.0154823102066269,NA,NA,NA,NA,0.00848792145936813
"Lettuce","","World","2010",0.00161473553933574,0.0133204550673707,0.00489902116348638,0.0189835748857168,0.00480719876841203,0.0196772491362954,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0446540299535484
"Lettuce","","World","2011",0.00161946891788901,0.0135179661564157,0.00514230568540258,0.018674880083404,0.0049346480265485,0.0185359626809364,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0396347505193403
"Lettuce","","World","2012",0.00163273871415491,0.0137958280655484,0.00527153428489536,0.019980601924079,0.00533030258061965,0.0202508994051538,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0408392989384824
"Lettuce","","World","2013",0.00160750879582942,0.0132034020716645,0.00554106985979329,0.0216666168900796,0.00560367129716412,0.0214369247658574,NA,NA,NA,NA,0.0428594439120714
"Lima bean","","World","2010",0.0449755925252341,0.0244576502245234,0.00982046675158832,0.0295456149245641,0.0113195941664097,0.0336950483178021,0.0243515266144285,0.0437956204379562,0.0975609756097561,0.0108910891089109,0.0967234171355996
"Lima bean","","World","2011",0.0445926055769392,0.0242897476044504,0.0105207697875055,0.0328523795547526,0.0131564173860206,0.041780114881053,0.0237773574709538,0.0437956204379562,0.0950594121325829,0.0099009900990099,0.119852758827373
"Lima bean","","World","2012",0.042702135161997,0.0248497118712257,0.0109580651869939,0.0344186348509115,0.0129693801951807,0.0427434638810565,0.0228654417724939,0.041970802919708,0.091307066916823,0.0099009900990099,0.109104459821827
"Lima bean","","World","2013",0.0429545686353132,0.0251504503269815,0.0111215531723518,0.0358603407301342,0.0123444356321946,0.0401904988629545,NA,NA,NA,NA,0.117620439169971
"Litchi","","World","2010",0.00628430693140934,0.01487235247454,0.00541941803909267,0.0151124277184983,0.00527759288764764,0.0142461099694373,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0281209531144258
"Litchi","","World","2011",0.0066910396851871,0.015423842154487,0.00667689837715368,0.0196074814250369,0.00649288221927134,0.0182898081020216,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0321384012105297
"Litchi","","World","2012",0.00697803969717492,0.016055365041563,0.00672936770685706,0.0208230696609543,0.00646266293443283,0.0186480903713808,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0321412108078353
"Litchi","","World","2013",0.00708483906006908,0.0165836153388909,0.00689341288863662,0.0228533307073685,0.00644546056251669,0.0200700800222409,NA,NA,NA,NA,0.0323634710327429
"Longan","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Longan","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Longan","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Longan","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Loquat","","World","2010",0.00628430693140934,0.01487235247454,0.00541941803909267,0.0151124277184983,0.00527759288764764,0.0142461099694373,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0281209531144258
"Loquat","","World","2011",0.0066910396851871,0.015423842154487,0.00667689837715368,0.0196074814250369,0.00649288221927134,0.0182898081020216,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0321384012105297
"Loquat","","World","2012",0.00697803969717492,0.016055365041563,0.00672936770685706,0.0208230696609543,0.00646266293443283,0.0186480903713808,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0321412108078353
"Loquat","","World","2013",0.00708483906006908,0.0165836153388909,0.00689341288863662,0.0228533307073685,0.00644546056251669,0.0200700800222409,NA,NA,NA,NA,0.0323634710327429
"Lupins","","World","2010",0.00140968984446349,0.000665012123657362,NA,NA,NA,NA,NA,NA,NA,NA,0.00082687939155038
"Lupins","","World","2011",0.00142498091381737,0.00060311335443855,NA,NA,NA,NA,NA,NA,NA,NA,0.000900939062355135
"Lupins","","World","2012",0.00132360437742018,0.000696279647074854,NA,NA,NA,NA,NA,NA,NA,NA,0.000935520498526675
"Lupins","","World","2013",0.00100458656905871,0.000429488442614204,NA,NA,NA,NA,NA,NA,NA,NA,0.000595663979218204
"Maca","","World","2010",0.00168716356869902,0.00470631730823653,0.000412079530054638,0.00126208636505733,0.000372432706501837,0.000879928414300038,0.0172588489597406,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00592231844209781
"Maca","","World","2011",0.00174097927244948,0.00494324290343234,0.000442288316442948,0.00143028725008905,0.000427604912241057,0.000950380325995189,0.0177992434477168,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00701978358278842
"Maca","","World","2012",0.00176329218913363,0.00515254826574435,0.000385738342357635,0.00123441937850113,0.000511492888422961,0.0012855381466902,0.0184747365576871,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00832583114139966
"Maca","","World","2013",0.00178055884526596,0.00515813541423346,0.000406644133588749,0.00144599186326719,0.000438747172979808,0.00126774612685978,NA,NA,NA,NA,0.00775037515211373
"Macadamia nut","","World","2010",0.000803973830643783,0.000434678574904792,0.0011842035459068,0.0122679816321595,0.000711016021335622,0.0101709177183365,0.0202985679546069,0.0273722627737226,0.0250156347717323,0.113861386138614,0.00547421739728662
"Macadamia nut","","World","2011",0.000784690054724349,0.000444587678540439,0.00117695726107062,0.0147623283912179,0.000831936505248801,0.0128595835588794,0.0213793569305593,0.0291970802919708,0.0262664165103189,0.122772277227723,0.00628352756371239
"Macadamia nut","","World","2012",0.000815323417476112,0.000455983358061141,0.00125255570498161,0.0162327087830968,0.000947891328103354,0.0139616274797142,0.0215482302080519,0.0291970802919708,0.0262664165103189,0.121782178217822,0.00564248118155522
"Macadamia nut","","World","2013",0.000799960357573897,0.000461495310104702,0.00107313845721712,0.016051466032437,0.000840296587096549,0.01383970641269,NA,NA,NA,NA,0.00574771205942666
"Mahuwa","","World","2010",0.00224994968033725,0.00149882396624156,0.00124470579068867,0.00446204523240449,0.00114057143873882,0.00314050721321013,0.00111456363145096,0.00182481751824818,0.00437773608505316,0.00891089108910891,0.00284073716985972
"Mahuwa","","World","2011",0.00228546455603983,0.00175138463776929,0.00131537960152027,0.00475738631577251,0.00179064771893216,0.00356674775036001,0.00124966225344501,0.00182481751824818,0.00500312695434647,0.00891089108910891,0.00429160959382657
"Mahuwa","","World","2012",0.00234753840634493,0.0019057776642579,0.00104382282391642,0.00436516280202444,0.00152229613511032,0.00399971853749424,0.00124966225344501,0.00182481751824818,0.00500312695434647,0.00891089108910891,0.00469848827911538
"Mahuwa","","World","2013",0.0023911134545942,0.00196037133542395,0.00113796170562162,0.00599346091572368,0.00185245435125762,0.00561481459175145,NA,NA,NA,NA,0.00478160088146121
"Maize","","World","2010",0.228639233423155,0.453204422934402,0.307587758566146,0.236641101491502,0.306858240010104,0.222758668206053,0.163705755201297,0.275547445255474,0.216385240775485,0.204950495049505,0.557995942278399
"Maize","","World","2011",0.238606420366576,0.471532030522031,0.311015139308105,0.327589395052143,0.311120017936412,0.326928916609657,0.165428262631721,0.277372262773723,0.219512195121951,0.203960396039604,0.69564277703363
"Maize","","World","2012",0.249143235292594,0.465439108110924,0.336856573710653,0.347318435300772,0.340449980782377,0.343196664246509,0.166779248851662,0.281021897810219,0.221388367729831,0.207920792079208,0.748401323237704
"Maize","","World","2013",0.258992107154254,0.539726777269844,0.343754632634158,0.348694939848093,0.350980958621382,0.336347849691601,NA,NA,NA,NA,0.801010057817305
"Mamey sapote","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Mamey sapote","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Mamey sapote","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Mamey sapote","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Mammee","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Mammee","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Mammee","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Mammee","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Mandarines","","World","2010",0.00882105726529285,0.0496987191044301,0.0677607141927409,0.176310062798862,0.0737580140771317,0.188135061103551,0.115475547149419,0.0164233576642336,0.0106316447779862,0.00297029702970297,0.10174147869157
"Mandarines","","World","2011",0.00875481073205136,0.0524249210147184,0.0718005302800106,0.199281338029844,0.0768760211944275,0.212060720142788,0.1227370980816,0.0182481751824818,0.0112570356472795,0.00396039603960396,0.127926026067718
"Mandarines","","World","2012",0.00864199877393728,0.0515973441669235,0.0721090969179726,0.197758302404881,0.0758431609851982,0.208392638987536,0.116792758713861,0.0182481751824818,0.0106316447779862,0.00297029702970297,0.120344900104843
"Mandarines","","World","2013",0.00899615489205617,0.053613043784943,0.0751394478959713,0.213282824290767,0.0794121899128206,0.217583848021291,NA,NA,NA,NA,0.129236635610041
"Mango","","World","2010",0.00691926495219081,0.0197401833342243,0.00278207353912788,0.00937800496158627,0.00365574513628941,0.00997490350180515,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0852781247217169
"Mango","","World","2011",0.00720191230487137,0.0210776430902106,0.0029998144290094,0.0106738914284277,0.00389799245935788,0.0118342040881868,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0990125913494712
"Mango","","World","2012",0.00752917164658401,0.0223058765910189,0.00304953601557475,0.0108682320183878,0.00401915404738138,0.0126322736799208,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0945690466205591
"Mango","","World","2013",0.00772849547729694,0.0234059295997278,0.00324785697134951,0.0132143524971594,0.00446499076481859,0.0145799993968661,NA,NA,NA,NA,0.0949033834126694
"Mangosteen","","World","2010",0.00691926495219081,0.0197401833342243,0.00278207353912788,0.00937800496158627,0.00365574513628941,0.00997490350180515,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0852781247217169
"Mangosteen","","World","2011",0.00720191230487137,0.0210776430902106,0.0029998144290094,0.0106738914284277,0.00389799245935788,0.0118342040881868,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0990125913494712
"Mangosteen","","World","2012",0.00752917164658401,0.0223058765910189,0.00304953601557475,0.0108682320183878,0.00401915404738138,0.0126322736799208,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0945690466205591
"Mangosteen","","World","2013",0.00772849547729694,0.0234059295997278,0.00324785697134951,0.0132143524971594,0.00446499076481859,0.0145799993968661,NA,NA,NA,NA,0.0949033834126694
"Maple sugar","","World","2010",0.000147763369332544,0.00047325592901848,0,0,0,0,0.209977033234261,0.395985401459854,0.000625390869293308,0,5.70184986441288e-05
"Maple sugar","","World","2011",0.000163062745288152,0.000496407494809535,0,0,0,0,0.213759794650095,0.403284671532847,0.000625390869293308,0,6.23211820902512e-05
"Maple sugar","","World","2012",0.000165575492311899,0.000488577073336471,4.97106611453199e-07,2.68673626672958e-06,1.55498605982088e-06,3.29523393464522e-05,0.216698189678465,0.408759124087591,0.000625390869293308,0,5.61167393928431e-05
"Maple sugar","","World","2013",0.000167789201673316,0.000497453409006696,4.67061706365369e-07,3.03057453895985e-06,1.24615607581464e-06,4.65077530969828e-06,NA,NA,NA,NA,6.09514591047436e-05
"Marjoram","","World","2010",0.0254742002536413,0.136574067640941,0.00655319804019706,0.0198329033955589,0.00880771194632019,0.0281983409847503,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.222324788175722
"Marjoram","","World","2011",0.0254354776452367,0.13713760032086,0.00712436534269176,0.0216637542365573,0.00914530375436322,0.0284333302515116,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.255971554882383
"Marjoram","","World","2012",0.0263429932664624,0.142978694568472,0.00669586763768413,0.0206862220286066,0.00813265023680677,0.0259219374698514,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.264460412890408
"Marjoram","","World","2013",0.0273531051101061,0.146157786791417,0.00717187180034564,0.0253501083230492,0.00781017755280531,0.0284836431844074,NA,NA,NA,NA,0.273154901621517
"Mashua","","World","2010",0.00168716356869902,0.00470631730823653,0.000412079530054638,0.00126208636505733,0.000372432706501837,0.000879928414300038,0.0172588489597406,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00592231844209781
"Mashua","","World","2011",0.00174097927244948,0.00494324290343234,0.000442288316442948,0.00143028725008905,0.000427604912241057,0.000950380325995189,0.0177992434477168,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00701978358278842
"Mashua","","World","2012",0.00176329218913363,0.00515254826574435,0.000385738342357635,0.00123441937850113,0.000511492888422961,0.0012855381466902,0.0184747365576871,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00832583114139966
"Mashua","","World","2013",0.00178055884526596,0.00515813541423346,0.000406644133588749,0.00144599186326719,0.000438747172979808,0.00126774612685978,NA,NA,NA,NA,0.00775037515211373
"Mat bean","","World","2010",0.0449755925252341,0.0244576502245234,0.00982046675158832,0.0295456149245641,0.0113195941664097,0.0336950483178021,0.0243515266144285,0.0437956204379562,0.0975609756097561,0.0108910891089109,0.0967234171355996
"Mat bean","","World","2011",0.0445926055769392,0.0242897476044504,0.0105207697875055,0.0328523795547526,0.0131564173860206,0.041780114881053,0.0237773574709538,0.0437956204379562,0.0950594121325829,0.0099009900990099,0.119852758827373
"Mat bean","","World","2012",0.042702135161997,0.0248497118712257,0.0109580651869939,0.0344186348509115,0.0129693801951807,0.0427434638810565,0.0228654417724939,0.041970802919708,0.091307066916823,0.0099009900990099,0.109104459821827
"Mat bean","","World","2013",0.0429545686353132,0.0251504503269815,0.0111215531723518,0.0358603407301342,0.0123444356321946,0.0401904988629545,NA,NA,NA,NA,0.117620439169971
"Mate","","World","2010",0.000402038139365902,0.000402994578865806,0.000715811669652543,0.00723619638266945,0.000722849085985967,0.00908693330162638,0.00672115644420427,0.00182481751824818,0.0125078173858662,NA,0.000558627346527653
"Mate","","World","2011",0.000370585191909974,0.000407204528117928,0.000776319377144426,0.00808623655777269,0.000743039523449111,0.0101757669497355,0.00716022696568495,0.00182481751824818,0.0131332082551595,NA,0.000707606564413814
"Mate","","World","2012",0.000380086559857068,0.00043192470228009,0.000753034575701357,0.00905116669323417,0.000798818553016554,0.0108999677336284,0.00766684679816266,0.00182481751824818,0.0143839899937461,NA,0.000836894841425279
"Mate","","World","2013",0.000368381173583911,0.000443028535456184,0.00082713623706798,0.0100899021136418,0.000796009283776076,0.01296519671248,NA,NA,NA,NA,0.000799202205301389
"Mauka","","World","2010",0.00168716356869902,0.00470631730823653,0.000412079530054638,0.00126208636505733,0.000372432706501837,0.000879928414300038,0.0172588489597406,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00592231844209781
"Mauka","","World","2011",0.00174097927244948,0.00494324290343234,0.000442288316442948,0.00143028725008905,0.000427604912241057,0.000950380325995189,0.0177992434477168,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00701978358278842
"Mauka","","World","2012",0.00176329218913363,0.00515254826574435,0.000385738342357635,0.00123441937850113,0.000511492888422961,0.0012855381466902,0.0184747365576871,0.0109489051094891,0.00500312695434647,0.00099009900990099,0.00832583114139966
"Mauka","","World","2013",0.00178055884526596,0.00515813541423346,0.000406644133588749,0.00144599186326719,0.000438747172979808,0.00126774612685978,NA,NA,NA,NA,0.00775037515211373
"Medlar","","World","2010",0.00628430693140934,0.01487235247454,0.00541941803909267,0.0151124277184983,0.00527759288764764,0.0142461099694373,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0281209531144258
"Medlar","","World","2011",0.0066910396851871,0.015423842154487,0.00667689837715368,0.0196074814250369,0.00649288221927134,0.0182898081020216,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0321384012105297
"Medlar","","World","2012",0.00697803969717492,0.016055365041563,0.00672936770685706,0.0208230696609543,0.00646266293443283,0.0186480903713808,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0321412108078353
"Medlar","","World","2013",0.00708483906006908,0.0165836153388909,0.00689341288863662,0.0228533307073685,0.00644546056251669,0.0200700800222409,NA,NA,NA,NA,0.0323634710327429
"Melons","","World","2010",0.00305432915003225,0.017387030464448,0.00532169561961699,0.0121333089767897,0.0059502408470229,0.0120164989489809,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0341094930165564
"Melons","","World","2011",0.00313336369663923,0.0174479900668714,0.00549591509880129,0.01319304252052,0.00560957970238445,0.0118178702891863,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.036099735298179
"Melons","","World","2012",0.00422922043665527,0.0155169327248285,0.00521532573018604,0.0120235446055593,0.00595256519900779,0.0124769774757947,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0346827711283754
"Melons","","World","2013",0.00422104812498519,0.0160876411438795,0.00544646391638173,0.0139240266948038,0.00580593326440862,0.0138363585447491,NA,NA,NA,NA,0.0604005662849375
"Mombin","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Mombin","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Mombin","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Mombin","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Mulberry","","World","2010",0.00015817707903647,0.000404788250724286,NA,NA,NA,NA,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.00220370019153372
"Mulberry","","World","2011",0.000160645524184316,0.000445006254559011,NA,NA,NA,NA,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.00269684231493964
"Mulberry","","World","2012",0.000166017126637285,0.000455613160175369,NA,NA,NA,NA,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.00280700165183591
"Mulberry","","World","2013",0.00016019696769082,0.000456929886746355,NA,NA,NA,NA,NA,NA,NA,NA,0.00267259587990918
"Mung bean","","World","2010",0.0449755925252341,0.0244576502245234,0.00982046675158832,0.0295456149245641,0.0113195941664097,0.0336950483178021,0.0243515266144285,0.0437956204379562,0.0975609756097561,0.0108910891089109,0.0967234171355996
"Mung bean","","World","2011",0.0445926055769392,0.0242897476044504,0.0105207697875055,0.0328523795547526,0.0131564173860206,0.041780114881053,0.0237773574709538,0.0437956204379562,0.0950594121325829,0.0099009900990099,0.119852758827373
"Mung bean","","World","2012",0.042702135161997,0.0248497118712257,0.0109580651869939,0.0344186348509115,0.0129693801951807,0.0427434638810565,0.0228654417724939,0.041970802919708,0.091307066916823,0.0099009900990099,0.109104459821827
"Mung bean","","World","2013",0.0429545686353132,0.0251504503269815,0.0111215531723518,0.0358603407301342,0.0123444356321946,0.0401904988629545,NA,NA,NA,NA,0.117620439169971
"Myrtle","","World","2010",0.00015817707903647,0.000404788250724286,NA,NA,NA,NA,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.00220370019153372
"Myrtle","","World","2011",0.000160645524184316,0.000445006254559011,NA,NA,NA,NA,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.00269684231493964
"Myrtle","","World","2012",0.000166017126637285,0.000455613160175369,NA,NA,NA,NA,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.00280700165183591
"Myrtle","","World","2013",0.00016019696769082,0.000456929886746355,NA,NA,NA,NA,NA,NA,NA,NA,0.00267259587990918
"Naranjilla","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Naranjilla","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
