"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Lemons and limes","","World","2010",1039620,14708640,2355142,2255112,2509982,2225807,5.27,1,0.02,0.03,8994.444769,0.00114666415786291,0.00315438780325348,0.00148821031742225,0.0128735133480584,0.0186627756265971
"Lemons and limes","","World","2011",956439,15048076,2480276,2221245,2610223,2269960,5.38,1,0.02,0.03,9503.310796,0.00115458085780794,0.00319960707944222,0.00151143039307748,0.0136018580579619,0.0194674763882896
"Lemons and limes","","World","2012",973439,15008334,2671623,2412683,2799248,2323604,5.65,1,0.02,0.03,10363.203223,0.0011549104915456,0.00338887986234892,0.00156842512423123,0.0148326301414981,0.0209448456196238
"Lemons and limes","","World","2013",1003349,15421905,2736734,2826408,2777046,2672682,NA,NA,NA,NA,10806.30705,0.00118727104378229,0.00379125284129388,NA,0.0154668487986879,0.0204453726837641
"Lentils","","World","2010",4287457,4724483,1884949,1772961,1993725,1725675,NA,NA,NA,NA,3266.137171,0.00105244579231226,0.00247603663996656,NA,0.00467453303824996,0.00820301547052878
"Lentils","","World","2011",4152206,4453542,1920973,1669366,1961193,1544952,NA,NA,NA,NA,2923.581236,0.00101123077246974,0.00232744417774076,NA,0.00418422952049655,0.00752290447070704
"Lentils","","World","2012",4191639,4491056,1968192,1456852,2063599,1357922,NA,NA,NA,NA,2834.000476,0.00102052065753358,0.0021457746419149,NA,0.00405601173979739,0.00722230703924587
"Lentils","","World","2013",4056695,5192561,2508623,1898095,2664668,1794317,NA,NA,NA,NA,2965.313101,0.00104327876767999,0.00279565937439146,NA,0.00424396072968406,0.00808289887175551
"Lettuce","","World","2010",1166655,25331467,1793623,2374063,1774506,2280488,283.67,71,3.79,0.59,15599.237458,0.0018668988258383,0.00302294024711941,0.0864408064195493,0.0223270149767742,0.113657660469281
"Lettuce","","World","2011",1170074,25707071,1882694,2335458,1821552,2148219,286.58,71,3.82,0.6,13845.85012,0.00189217938428809,0.00295548727976822,0.0872342249425398,0.0198173752596702,0.111899266866266
"Lettuce","","World","2012",1179659,26235477,1930007,2498750,1967602,2346971,296.09,73,3.93,0.61,14266.635608,0.00192857084746292,0.00317708363717173,0.0899616456292717,0.0204196494692412,0.115486949583148
"Lettuce","","World","2013",1161435,25108869,2028689,2709601,2068512,2484425,NA,NA,NA,NA,14972.333839,0.00185136385843674,0.0033905176758059,NA,0.0214297219560357,0.0266716034902783
"Lima bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.00867915534371968,0.00527379526002276,0.0110374507356907,0.0483617085677998,0.073352109907233
"Lima bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.00861029414767369,0.00614435510058324,0.0107833362587814,0.0599263794136867,0.085464364920725
"Lima bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.00844398087915284,0.00631809650713391,0.0103777688567522,0.0545522299109133,0.0796920761539522
"Lima bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.00851312737028684,0.00621980177485219,NA,0.0588102195849856,0.0735431487301246
"Litchi","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.00264458242574367,0.00250347178841725,0.0204859562753971,0.0140604765572129,0.0396944870467709
"Litchi","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.00276436022995926,0.00319169188271772,0.0211484896730925,0.0160692006052648,0.0431737423910344
"Litchi","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.00287917559234223,0.00329144941710156,0.0218447977262865,0.0160706054039176,0.044086028139648
"Litchi","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.00295855679987,0.00351639276129767,NA,0.0161817355163715,0.0226566850775391
"Longan","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Longan","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Longan","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Longan","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Loquat","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.00264458242574367,0.00250347178841725,0.0204859562753971,0.0140604765572129,0.0396944870467709
"Loquat","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.00276436022995926,0.00319169188271772,0.0211484896730925,0.0160692006052648,0.0431737423910344
"Loquat","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.00287917559234223,0.00329144941710156,0.0218447977262865,0.0160706054039176,0.044086028139648
"Loquat","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.00295855679987,0.00351639276129767,NA,0.0161817355163715,0.0226566850775391
"Lupins","","World","2010",1018547,1264793,NA,NA,NA,NA,NA,NA,NA,NA,289.077531,0.000259337746015107,NA,NA,0.00041343969577519,0.000672777441790297
"Lupins","","World","2011",1029592,1147081,NA,NA,NA,NA,NA,NA,NA,NA,314.948832,0.00025351178353199,NA,NA,0.000450469531177567,0.000703981314709557
"Lupins","","World","2012",956366,1324254,NA,NA,NA,NA,NA,NA,NA,NA,327.029182,0.000252485503061879,NA,NA,0.000467760249263338,0.000720245752325217
"Lupins","","World","2013",725934,816901,NA,NA,NA,NA,NA,NA,NA,NA,208.306938,0.000179259376459114,NA,NA,0.000297831989609102,0.000477091366068216
"Maca","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.000799185109616943,0.000182907938494615,0.00213756125209232,0.0029611592210489,0.00608081352125278
"Maca","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.000835527771985227,0.000203160050298015,0.00217133590759083,0.00350989179139421,0.00671991552126828
"Maca","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.000864480056859747,0.000213574297248245,0.00221355422696398,0.00416291557069983,0.0074545241517718
"Maca","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.000867336782437427,0.00022244558104347,NA,0.00387518757605686,0.00496496993953776
"Macadamia nut","","World","2010",581028,826771,433559,1534219,262461,1178755,6.02,15,0.4,1.15,1912.534388,0.000154831550693572,0.00152088243235865,0.0116592407274172,0.00273710869864331,0.0160720634091128
"Macadamia nut","","World","2011",567099,845615,430906,1846159,307097,1490357,6.34,16,0.42,1.24,2195.251104,0.000153659716658099,0.00185192535727605,0.0124759456850357,0.0031417637818562,0.0176232945408261
"Macadamia nut","","World","2012",589226,867286,458584,2030043,349900,1618078,6.39,16,0.42,1.23,1971.314058,0.000158913346942157,0.0020246739559935,0.0124246190767602,0.00282124059077761,0.0174294469704735
"Macadamia nut","","World","2013",578129,877768,392896,2007377,310183,1603948,NA,NA,NA,NA,2008.074412,0.000157681958459825,0.00198778796809004,NA,0.00287385602971333,0.0050193259562632
"Mahuwa","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.000468596705822351,0.000624239354690132,0.00101425052024133,0.00142036858492986,0.00352745516568367
"Mahuwa","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00050460614922614,0.00071438508666156,0.00106178111344679,0.00214580479691329,0.00442657714624777
"Mahuwa","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.000531664508825354,0.000683187518659089,0.00106178111344679,0.00234924413955769,0.00462587728048892
"Mahuwa","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.000543935598752269,0.000912418222772148,NA,0.00239080044073061,0.00384715426225502
"Maize","","World","2010",165150319,861852488,112613614,29594051,113272160,25816539,48.48,151,3.46,2.07,194925.218594,0.0852304570446947,0.0671153605171129,0.0537868085176101,0.2789979711392,0.485130597218617
"Maize","","World","2011",172349788,896705836,113868442,40967935,114845332,37889314,48.99,152,3.51,2.06,243009.454656,0.0887673063610759,0.0797908418066449,0.0541420697854374,0.347821388516815,0.570521606469973
"Maize","","World","2012",179960709,885119013,123329473,43435225,125672052,39774659,49.39,154,3.54,2.1,261439.623388,0.0893227929254398,0.0854888533775194,0.0548193941544325,0.374200661618852,0.603831702076244
"Maize","","World","2013",187074717,1026390806,125854981,43607369,129559406,38980918,NA,NA,NA,NA,279817.458352,0.0998398605530123,0.0862361487997022,NA,0.400505028908652,0.586581038261367
"Mamey sapote","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Mamey sapote","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Mamey sapote","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Mamey sapote","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Mammee","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Mammee","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Mammee","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Mammee","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Mandarines","","World","2010",6371904,94511489,24808461,22049124,27226675,21803848,34.2,9,0.17,0.03,35541.623828,0.00731497204621537,0.0316227407607679,0.00909380291383387,0.050870739345785,0.0989022550666021
"Mandarines","","World","2011",6324053,99695868,26287513,24921884,28377641,24576704,36.35,10,0.18,0.04,44688.684561,0.00764746646834622,0.0350011631029419,0.0097626690594353,0.0639630130338589,0.116374311664582
"Mandarines","","World","2012",6242567,98122077,26400485,24731415,27996376,24151593,34.59,10,0.17,0.03,42040.366123,0.00752991786760759,0.0346314499559742,0.00929017973150201,0.0601724500524216,0.111623997607505
"Mandarines","","World","2013",6498380,101955304,27509953,26672893,29313830,25216805,NA,NA,NA,NA,45146.520433,0.0078261498346249,0.0365886443825531,NA,0.0646183178050207,0.109033112022199
"Mango","","World","2010",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,0.00333243103580189,0.00161192044617554,0.0204859562753971,0.0426390623608585,0.068069370118233
"Mango","","World","2011",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,0.00353494442438525,0.00183786890031136,0.0211484896730925,0.0495062956747356,0.0760275986725248
"Mango","","World","2012",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,0.00372938102970037,0.00191057473507905,0.0218447977262865,0.0472845233102796,0.0747692768013455
"Mango","","World","2013",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,0.0038918031346281,0.0022191999768871,NA,0.0474516917063347,0.0535626948178499
"Mangosteen","","World","2010",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,0.00333243103580189,0.00161192044617554,0.0204859562753971,0.0426390623608585,0.068069370118233
"Mangosteen","","World","2011",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,0.00353494442438525,0.00183786890031136,0.0211484896730925,0.0495062956747356,0.0760275986725248
"Mangosteen","","World","2012",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,0.00372938102970037,0.00191057473507905,0.0218447977262865,0.0472845233102796,0.0747692768013455
"Mangosteen","","World","2013",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,0.0038918031346281,0.0022191999768871,NA,0.0474516917063347,0.0535626948178499
"Maple sugar","","World","2010",107036,900133,0,0,0,0,62.18,217,0.01,0,20.141649,7.7627412293878e-05,0,0.037911739097713,2.85092493220644e-05,0.038017875759329
"Maple sugar","","World","2011",118087,944160,0,0,0,0,63.3,221,0.01,0,21.994038,8.24337800122109e-05,0,0.0386043660657647,3.11605910451256e-05,0.038717960436822
"Maple sugar","","World","2012",119902,929269,182,336,574,3819,64.17,224,0.01,0,19.826637,8.17690707060462e-05,2.35569801777849e-06,0.0391301690397094,2.80583696964215e-05,0.0392423521781296
"Maple sugar","","World","2013",121501,946149,171,379,460,539,NA,NA,NA,NA,21.515552,8.31553263350015e-05,5.87160476927384e-07,NA,3.04757295523718e-05,0.000114218216364301
"Marjoram","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Marjoram","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Marjoram","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Marjoram","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Mashua","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.000799185109616943,0.000182907938494615,0.00213756125209232,0.0029611592210489,0.00608081352125278
"Mashua","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.000835527771985227,0.000203160050298015,0.00217133590759083,0.00350989179139421,0.00671991552126828
"Mashua","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.000864480056859747,0.000213574297248245,0.00221355422696398,0.00416291557069983,0.0074545241517718
"Mashua","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.000867336782437427,0.00022244558104347,NA,0.00387518757605686,0.00496496993953776
"Mat bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.00867915534371968,0.00527379526002276,0.0110374507356907,0.0483617085677998,0.073352109907233
"Mat bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.00861029414767369,0.00614435510058324,0.0107833362587814,0.0599263794136867,0.085464364920725
"Mat bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.00844398087915284,0.00631809650713391,0.0103777688567522,0.0545522299109133,0.0796920761539522
"Mat bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.00851312737028684,0.00621980177485219,NA,0.0588102195849856,0.0735431487301246
"Mate","","World","2010",290703,766518,262072,904950,266829,1053127,2,1,0.2,NA,195.368913,0.000100629089778963,0.0011101119024959,NA,0.000279313673263826,0.00149005466553869
"Mate","","World","2011",267984,774524,284225,1011255,274282,1179317,2.13,1,0.21,NA,247.411896,9.72237150034878e-05,0.00123633515050636,NA,0.000353803282206907,0.00168736214771675
"Mate","","World","2012",274847,821534,275700,1131928,294872,1263248,2.28,1,0.23,NA,292.576233,0.000101501407767145,0.00134393672222378,NA,0.00041844742071264,0.00186388555070357
"Mate","","World","2013",266392,842650,302830,1261831,293835,1502597,NA,NA,NA,NA,279.409046,0.000101426213630012,0.00154239027168537,NA,0.000399601102650694,0.00204341758796607
"Mauka","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.000799185109616943,0.000182907938494615,0.00213756125209232,0.0029611592210489,0.00608081352125278
"Mauka","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.000835527771985227,0.000203160050298015,0.00217133590759083,0.00350989179139421,0.00671991552126828
"Mauka","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.000864480056859747,0.000213574297248245,0.00221355422696398,0.00416291557069983,0.0074545241517718
"Mauka","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.000867336782437427,0.00022244558104347,NA,0.00387518757605686,0.00496496993953776
"Medlar","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.00264458242574367,0.00250347178841725,0.0204859562753971,0.0140604765572129,0.0396944870467709
"Medlar","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.00276436022995926,0.00319169188271772,0.0211484896730925,0.0160692006052648,0.0431737423910344
"Medlar","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.00287917559234223,0.00329144941710156,0.0218447977262865,0.0160706054039176,0.044086028139648
"Medlar","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.00295855679987,0.00351639276129767,NA,0.0161817355163715,0.0226566850775391
"Melons","","World","2010",2206498,33064815,1948372,1517377,2196443,1392648,65.96,28,0.34,0.33,11915.709216,0.00255516995181003,0.00221385902452565,0.0204859562753971,0.0170547465082782,0.042309731760011
"Melons","","World","2011",2263586,33180741,2012157,1649906,2070693,1369628,68.08,29,0.35,0.34,12610.961525,0.00257266922043882,0.00225727547568076,0.0211484896730925,0.0180498676490895,0.0440283020183016
"Melons","","World","2012",3055142,29508477,1909428,1503650,2197301,1446015,70.36,30,0.36,0.35,12115.972739,0.00246826914518547,0.00222927581315924,0.0218447977262865,0.0173413855641877,0.0438837282488189
"Melons","","World","2013",3049239,30593785,1994052,1741322,2143174,1603560,NA,NA,NA,NA,21099.982691,0.00253858615860808,0.00243829890127146,NA,0.0302002831424688,0.0351771682023483
"Mombin","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Mombin","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Mombin","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Mombin","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Mulberry","","World","2010",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,7.03706662200945e-05,NA,0.0204859562753971,0.00110185009576686,0.021658177037384
"Mulberry","","World","2011",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,7.57064723429159e-05,NA,0.0211484896730925,0.00134842115746982,0.0225726173029053
"Mulberry","","World","2012",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,7.77037858515817e-05,NA,0.0218447977262865,0.00140350082591795,0.0233260023380561
"Mulberry","","World","2013",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,7.71408568046469e-05,NA,NA,0.00133629793995459,0.00141343879675924
"Mung bean","","World","2010",32486941,46510911,3595456,3694939,4178460,3905076,7.22,24,1.56,0.11,33788.661932,0.00867915534371968,0.00527379526002276,0.0110374507356907,0.0483617085677998,0.073352109907233
"Mung bean","","World","2011",32210303,46191613,3851850,4108479,4856496,4842092,7.05,24,1.52,0.1,41868.44617,0.00861029414767369,0.00614435510058324,0.0107833362587814,0.0599263794136867,0.085464364920725
"Mung bean","","World","2012",30844784,47256489,4011952,4304353,4787454,4953739,6.78,23,1.46,0.1,38113.737625,0.00844398087915284,0.00631809650713391,0.0103777688567522,0.0545522299109133,0.0796920761539522
"Mung bean","","World","2013",31027121,47828399,4071808,4484651,4556765,4657864,NA,NA,NA,NA,41088.628853,0.00851312737028684,0.00621980177485219,NA,0.0588102195849856,0.0735431487301246
"Myrtle","","World","2010",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,7.03706662200945e-05,NA,0.0204859562753971,0.00110185009576686,0.021658177037384
"Myrtle","","World","2011",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,7.57064723429159e-05,NA,0.0211484896730925,0.00134842115746982,0.0225726173029053
"Myrtle","","World","2012",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,7.77037858515817e-05,NA,0.0218447977262865,0.00140350082591795,0.0233260023380561
"Myrtle","","World","2013",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,7.71408568046469e-05,NA,NA,0.00133629793995459,0.00141343879675924
"Naranjilla","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Naranjilla","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Naranjilla","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Naranjilla","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"New Zealand flax","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,8.31460292778092e-05,NA,NA,0.00011979789152659,0.000202943920804399
"New Zealand flax","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,8.46795456668616e-05,NA,NA,0.000146107169690348,0.000230786715357209
"New Zealand flax","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,8.59456444038004e-05,NA,NA,0.000133516477948698,0.000219462122352498
"New Zealand flax","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,8.57539534196683e-05,NA,NA,0.000127614373591048,0.000213368327010716
"New Zealand Spinach","","World","2010",844718,20335174,112015,168862,107602,149217,283.67,71,3.79,0.59,7717.435788,0.00148277414689998,0.000202202119281388,0.0864408064195493,0.0110457184345445,0.0991715011202752
"New Zealand Spinach","","World","2011",863290,21184463,130828,190044,111233,167991,286.58,71,3.82,0.6,11785.567473,0.00154181285959047,0.000226738979269867,0.0872342249425398,0.0168684734127633,0.105871250194163
"New Zealand Spinach","","World","2012",884621,22141613,152088,207653,138198,198146,296.09,73,3.93,0.61,19161.729757,0.00160841885733435,0.00025999627274017,0.0899616456292717,0.0274260435665698,0.119256104325916
"New Zealand Spinach","","World","2013",919494,23274869,165829,252110,152436,245193,NA,NA,NA,NA,12219.898208,0.00168894400652491,0.000312342386860618,NA,0.0174901350612147,0.0194914214546002
"Noog","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.000468596705822351,0.000624239354690132,0.00101425052024133,0.00142036858492986,0.00352745516568367
"Noog","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00050460614922614,0.00071438508666156,0.00106178111344679,0.00214580479691329,0.00442657714624777
"Noog","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.000531664508825354,0.000683187518659089,0.00106178111344679,0.00234924413955769,0.00462587728048892
"Noog","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.000543935598752269,0.000912418222772148,NA,0.00239080044073061,0.00384715426225502
"Nutmeg","","World","2010",295642,66669,60659,633089,66312,628118,NA,NA,NA,NA,145.672326,5.54819188044749e-05,0.000676711620431019,NA,0.000208182482889213,0.000940376022124707
"Nutmeg","","World","2011",304119,73974,67051,828925,69945,742976,NA,NA,NA,NA,173.549278,5.74290653953497e-05,0.000838230831682803,NA,0.000248083025350528,0.00114374292242868
"Nutmeg","","World","2012",320044,91402,75902,744627,84199,719351,NA,NA,NA,NA,196.936753,6.1330516207686e-05,0.000787285453160909,NA,0.000281557737338426,0.00113017370670702
"Nutmeg","","World","2013",335363,96243,80334,680181,87083,663201,NA,NA,NA,NA,279.991983,6.42997380786645e-05,0.000726041759230994,NA,0.000400435465837917,0.00119077696314758
"Oats","","World","2010",9132107,19703339,3211386,959787,3244542,925791,1.61,3,0.13,0.06,3309.374055,0.00287541039641536,0.00207649439986495,0.00155931704967036,0.00473641839522647,0.0112476402411771
"Oats","","World","2011",9646039,22607484,3379710,1303160,3477736,1238687,1.63,3,0.13,0.06,5029.308587,0.00315524130480602,0.00248505733640548,0.00156353888160767,0.00719817679782188,0.014402014320641
"Oats","","World","2012",9554773,21216193,3527644,1376433,3455562,1286564,1.57,3,0.13,0.06,4838.063902,0.00304799617042652,0.0025689952404118,0.00155087338579573,0.00692444648920193,0.014092311285836
"Oats","","World","2013",9784768,23797171,3385272,1440515,3106227,1282910,NA,NA,NA,NA,5181.41705,0.00325744844629241,0.00251559881224404,NA,0.00741589106538804,0.0131889383239245
"Oca","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.000799185109616943,0.000182907938494615,0.00213756125209232,0.0029611592210489,0.00608081352125278
"Oca","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.000835527771985227,0.000203160050298015,0.00217133590759083,0.00350989179139421,0.00671991552126828
"Oca","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.000864480056859747,0.000213574297248245,0.00221355422696398,0.00416291557069983,0.0074545241517718
"Oca","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.000867336782437427,0.00022244558104347,NA,0.00387518757605686,0.00496496993953776
"Oil palm","","World","2010",16855189,281382333,42664012,33376026,43654771,33312904,6.41,57,0.01,6.35,76268.334313,0.0214123856764644,0.0493197991146449,0.0471855400134761,0.109163261462853,0.227080986267439
